courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,number_of_cancellations,number_of_complaints,avg_delivery_minutes,courier_tier
5456,Boston,Car,9,116,55,401,4.12,10644.42,23,1,0.7333,5,1,35.77,Standard
7195,Seattle,Car,6,355,33,1187,4.83,16851.43,24,15,0.95,2,0,,Gold
6018,Chicago,Scooter,2,359,45,791,3.96,11196.17,25,2,0.8,4,2,,Standard
5861,Chicago,Car,5,504,34,1007,4.6,18441.4,25,19,1.0,0,1,28.79,Gold
7160,Boston,Bicycle,3,374,23,1292,4.19,13426.54,25,4,0.4737,4,4,32.85,Standard
7334,Austin,Bicycle,11,369,25,1036,4.81,16874.48,20,14,0.9,0,1,28.08,Gold
6418,Chicago,Bicycle,9,91,49,411,3.37,6201.58,30,0,0.7222,5,3,41.64,Standard
6389,Austin,Car,5,191,37,1142,4.35,15167.25,23,8,0.8889,3,2,28.47,Gold
5856,Chicago,Car,1,350,62,82,4.97,14552.5,38,29,0.9722,2,0,28.17,Gold
6460,Chicago,E-bike,7,563,34,1224,4.21,13130.05,25,7,0.8696,1,4,33.07,Standard
5262,Austin,Car,8,348,46,855,4.69,13698.99,25,9,0.8333,7,1,,Gold
5798,Chicago,E-bike,8,234,58,1285,4.74,17980.28,22,9,0.75,4,0,32.4,Gold
7259,Denver,E-bike,9,666,53,737,4.08,9259.18,26,5,0.9545,4,0,35.66,Standard
6491,Seattle,Bicycle,9,81,58,1551,3.57,11506.34,26,1,0.7826,3,2,36.97,Standard
5685,Seattle,Walking,11,161,41,1589,4.11,15844.34,30,8,0.68,1,3,35.8,Standard
5368,Denver,Car,8,243,63,899,4.56,15106.0,26,9,0.8636,2,1,31.0,Gold
7042,Chicago,Car,9,254,36,142,4.57,11653.05,23,9,0.8421,3,0,35.04,Gold
6127,Seattle,Car,2,360,57,641,4.7,15781.11,20,11,0.8824,2,1,28.82,Gold
5757,Boston,E-bike,9,399,29,1787,5.0,19766.26,17,11,0.9333,2,0,29.44,Gold
7454,Austin,Bicycle,7,192,51,402,4.53,13798.15,25,12,0.913,1,3,32.83,Gold
6552,Austin,Bicycle,8,215,31,1057,4.59,15798.57,27,11,0.9,5,1,32.33,Standard
5309,Chicago,Bicycle,10,434,53,1326,4.12,13765.02,28,7,0.8,4,3,32.66,Standard
5989,Austin,Bicycle,8,554,23,256,3.81,7956.12,27,2,0.6,5,3,,Standard
6473,Seattle,Walking,7,627,32,1072,4.72,18209.37,25,16,1.0,2,0,32.01,Gold
5145,Seattle,Bicycle,2,388,58,1308,4.43,15847.91,27,9,0.8462,1,2,28.72,Gold
6088,Boston,Car,9,12,35,480,5.0,20043.1,34,31,1.0,0,0,22.3,Gold
7401,Boston,E-bike,8,626,43,1754,4.6,20258.12,19,12,1.0,1,0,,Gold
6800,Seattle,Scooter,12,276,24,1340,4.65,16214.21,27,11,0.7391,2,2,33.02,Gold
5707,Seattle,Bicycle,5,666,41,47,4.11,8885.35,25,7,0.8,3,2,30.4,Standard
7121,Chicago,Car,7,193,50,1151,4.21,9858.22,29,1,0.8261,2,0,37.21,Standard
6508,Chicago,Bicycle,1,378,36,504,4.26,11782.5,23,11,0.8333,4,0,30.16,Gold
5670,Boston,Car,6,228,58,1154,4.56,16482.02,33,10,0.8571,3,2,30.9,Gold
7303,Chicago,Car,3,50,53,237,4.54,11280.19,28,15,0.8148,1,4,31.65,Gold
6983,Boston,E-bike,3,647,47,1397,4.33,16836.28,25,11,0.8696,2,0,34.4,Gold
6022,Seattle,Bicycle,2,405,28,1462,4.86,19789.61,29,20,1.0,1,0,28.81,Gold
7339,Denver,Car,9,371,61,1111,4.35,15018.23,26,7,0.85,5,1,29.17,Gold
7134,Seattle,Walking,3,91,30,1049,4.47,13863.96,25,4,0.8947,5,4,34.54,Standard
5373,Chicago,Scooter,8,224,56,986,4.71,17278.07,23,14,0.85,2,2,27.58,Gold
5538,Seattle,Scooter,3,150,47,1212,4.75,17058.03,25,11,0.875,1,1,28.42,Gold
5516,Boston,E-bike,12,528,52,1554,4.64,19876.09,26,16,0.9,5,0,27.86,Gold
6033,Chicago,E-bike,4,633,40,1135,4.45,15487.93,32,12,0.7778,4,4,36.02,Standard
5942,Seattle,Scooter,9,607,60,698,4.3,10174.03,28,2,0.625,3,3,37.05,Standard
6615,Boston,Bicycle,6,85,62,204,4.95,11795.66,28,10,0.9091,2,1,30.52,Gold
6971,Seattle,Car,3,448,48,744,4.64,14647.93,19,8,0.9444,1,0,29.54,Gold
6254,Denver,Walking,10,535,28,1344,5.0,24569.54,28,28,1.0,0,0,19.9,Gold
5675,Chicago,Car,8,494,44,500,4.08,12762.05,29,6,0.7083,4,2,32.57,Standard
6890,Boston,E-bike,7,394,34,275,4.32,10526.98,23,9,0.8421,2,0,33.54,Standard
5420,Seattle,Scooter,7,166,34,1761,3.9,16447.42,28,8,0.6667,5,2,33.28,Standard
5095,Chicago,Car,2,511,49,1079,4.57,16843.83,16,11,0.9333,1,1,28.01,Gold
5976,Seattle,Bicycle,12,193,61,623,4.35,12554.35,28,12,0.92,1,2,30.88,Gold
5867,Denver,Car,9,557,58,1786,4.76,22926.42,29,22,1.0,2,1,26.39,Gold
5811,Chicago,Scooter,2,142,23,1452,4.06,15203.0,21,4,0.7333,4,5,,Standard
7072,Denver,E-bike,9,339,40,310,4.5,11132.84,29,9,0.8261,3,0,34.2,Standard
7092,Boston,Car,6,221,46,300,4.66,11400.69,28,14,0.8261,3,0,31.68,Gold
6591,Chicago,Bicycle,1,370,56,530,4.66,13298.59,23,5,0.6111,2,0,32.09,Standard
6009,Denver,Scooter,2,544,43,1605,4.4,13720.43,19,6,0.8824,2,2,,Standard
6271,Boston,E-bike,10,575,63,1159,3.73,11122.67,26,3,0.7391,2,1,37.25,Standard
6063,Chicago,Car,10,685,37,124,3.38,3873.49,27,0,0.4762,3,5,41.88,Standard
7449,Chicago,E-bike,9,384,20,541,4.62,12775.36,28,18,0.9231,0,2,,Gold
5730,Boston,Bicycle,4,666,51,1431,4.23,16052.59,23,10,0.9444,3,2,32.26,Gold
7169,Austin,Scooter,9,442,62,568,3.81,11620.13,31,8,0.7308,3,1,33.75,Standard
6392,Austin,Walking,10,590,36,182,4.24,11714.28,24,7,0.9565,1,2,32.94,Gold
5289,Chicago,E-bike,6,699,60,1317,3.97,14091.75,24,3,0.8667,3,2,,Standard
5917,Seattle,E-bike,11,218,38,1437,4.54,17598.14,30,15,0.9615,2,1,31.82,Gold
6146,Denver,Bicycle,9,499,31,1230,5.0,18652.22,33,26,1.0,1,1,26.63,Gold
7102,Denver,Walking,12,486,62,1447,4.07,14385.01,26,6,0.9474,5,3,,Standard
5243,Austin,E-bike,5,236,23,314,4.57,12012.29,31,15,0.963,4,1,,Gold
6414,Denver,E-bike,6,577,32,260,4.18,9530.73,28,6,0.9474,6,0,33.41,Standard
6688,Austin,Car,2,668,48,1172,4.09,12380.45,28,3,0.7727,6,1,34.75,Standard
5410,Boston,Bicycle,3,387,28,1459,4.33,15428.08,26,4,0.6667,2,2,34.08,Standard
7238,Boston,Walking,1,161,63,172,3.82,5805.07,32,1,0.6667,5,1,40.73,Standard
6819,Chicago,Car,7,692,26,1762,4.59,19776.77,19,11,1.0,0,1,28.51,Gold
6386,Boston,Car,8,582,25,1096,3.7,9802.52,33,3,0.7407,3,4,39.93,Standard
5971,Boston,E-bike,9,243,34,938,4.01,12705.23,30,11,0.7917,1,0,33.34,Standard
7418,Chicago,E-bike,7,395,42,1688,4.09,12905.46,21,3,0.6842,2,2,35.96,Standard
5625,Denver,Scooter,6,638,59,1654,4.55,16826.94,21,6,0.85,1,1,29.62,Gold
5446,Seattle,Car,5,172,28,223,3.39,6007.08,32,2,0.6087,7,3,39.28,Standard
6812,Chicago,E-bike,11,376,61,644,4.72,15572.5,35,14,0.9286,2,4,32.02,Gold
5351,Denver,Scooter,3,445,46,445,4.08,7331.17,40,4,0.6552,7,4,36.99,Standard
6547,Boston,E-bike,10,47,55,769,4.5,17970.25,29,18,0.9167,1,0,30.34,Gold
6687,Denver,Car,4,696,30,203,4.08,9357.2,29,5,0.7143,4,1,,Standard
6572,Boston,Bicycle,10,417,57,523,4.5,12588.83,25,7,0.7619,3,4,34.59,Standard
7375,Austin,Bicycle,4,432,38,1390,4.25,16348.9,22,7,0.75,1,3,33.13,Standard
6426,Chicago,Walking,10,556,60,1749,3.72,15316.36,29,9,0.8333,3,1,33.9,Standard
5752,Austin,Walking,9,294,30,501,4.78,18340.76,33,25,0.9643,4,0,28.85,Gold
5711,Seattle,Car,10,390,42,76,4.23,9337.39,29,7,0.7083,4,1,33.21,Standard
7203,Austin,Car,5,130,18,142,4.01,7109.08,29,1,0.6667,3,3,,Standard
5831,Chicago,Car,7,585,46,1799,4.43,19241.49,20,10,1.0,5,1,31.27,Gold
5905,Denver,E-bike,5,212,26,457,3.81,11525.75,30,3,0.5217,3,0,36.18,Standard
5632,Denver,Bicycle,4,461,60,249,3.8,3485.24,23,0,0.7143,4,3,40.64,Standard
5148,Austin,Walking,12,370,53,686,4.78,16940.84,24,17,0.8636,1,0,29.67,Gold
5034,Austin,E-bike,10,360,35,140,3.69,5309.4,27,5,0.6,4,2,37.08,Standard
7117,Austin,E-bike,8,282,42,1461,4.2,16391.73,35,17,0.8667,2,5,32.83,Standard
5360,Chicago,Car,5,557,60,1230,4.13,14719.14,31,10,0.64,3,2,31.86,Standard
6148,Austin,Bicycle,4,455,47,1405,3.99,12996.65,33,2,0.8462,6,2,35.22,Standard
6678,Denver,Scooter,8,373,57,1107,3.94,12118.82,32,4,0.6957,3,2,34.61,Standard
6553,Boston,Bicycle,7,654,28,881,4.15,11451.09,26,3,0.6667,5,3,34.09,Standard
6000,Boston,E-bike,9,535,22,1095,4.53,17474.21,26,13,1.0,2,1,33.58,Gold
7383,Chicago,Bicycle,4,514,42,204,3.97,7423.26,40,3,0.5667,8,6,37.75,Standard
5439,Seattle,Car,7,669,40,936,4.37,13390.63,33,14,0.8621,0,2,32.9,Standard
7492,Austin,Car,5,578,51,257,4.41,9241.42,31,4,0.7917,6,2,34.07,Standard
5546,Seattle,Car,11,628,58,1662,4.53,17823.25,27,15,0.9091,3,1,32.59,Gold
7481,Seattle,E-bike,10,199,58,803,4.05,12639.17,25,9,0.7143,4,0,31.21,Standard
6170,Denver,Car,10,452,61,1117,4.59,17699.46,30,17,0.9615,3,1,27.48,Gold
5899,Boston,Bicycle,4,388,49,1687,4.15,17092.31,30,11,0.8696,4,1,29.37,Standard
5191,Austin,E-bike,8,305,36,1455,4.39,16639.05,32,12,0.92,5,3,33.35,Gold
5177,Boston,E-bike,7,185,61,513,3.96,11615.73,34,8,0.6923,5,0,33.6,Standard
6645,Boston,E-bike,2,572,47,1403,4.49,18294.54,21,9,0.8824,3,0,28.05,Gold
5154,Chicago,Car,6,311,26,1578,5.0,21627.71,31,26,1.0,3,1,27.41,Gold
7284,Chicago,Car,8,281,21,1308,4.49,15486.93,24,13,0.9545,1,0,33.91,Gold
5371,Boston,Bicycle,9,651,47,1394,4.24,16726.28,53,16,0.8182,4,3,33.71,Standard
6859,Austin,Bicycle,11,154,20,617,4.52,10801.89,24,5,0.7778,1,1,34.85,Standard
6023,Boston,Scooter,6,662,21,301,4.32,8302.82,28,3,0.8,4,2,34.46,Standard
5128,Seattle,Bicycle,5,37,51,80,4.77,11759.84,31,10,0.8519,4,1,30.57,Gold
5739,Seattle,Car,8,165,40,636,4.35,15883.23,22,8,0.9375,3,1,29.66,Gold
6233,Chicago,E-bike,3,6,36,1281,4.09,13551.68,28,5,0.6087,4,1,34.57,Standard
5716,Chicago,Scooter,6,497,42,1314,4.19,17423.14,40,18,0.8182,6,1,33.11,Gold
7143,Denver,Car,2,697,36,479,4.45,10630.26,32,12,0.7778,4,2,31.81,Gold
5354,Austin,Scooter,1,644,53,1749,4.26,17723.76,29,10,0.8261,6,2,34.93,Standard
6218,Boston,Bicycle,9,653,29,1784,4.89,22308.01,34,26,0.9677,3,2,29.37,Gold
6529,Chicago,Scooter,4,692,63,1204,4.5,16166.27,27,5,0.7222,4,2,29.19,Gold
5086,Denver,Car,1,275,38,753,4.14,12178.68,29,6,0.8,6,1,35.74,Standard
5471,Denver,Bicycle,2,146,62,586,4.72,15313.56,24,12,0.9524,1,0,31.78,Gold
6373,Boston,Bicycle,10,274,60,1296,4.07,12298.45,31,7,0.8333,5,8,35.66,Standard
5106,Austin,Car,7,264,39,1722,4.09,14727.53,20,1,0.7647,2,3,36.42,Standard
5063,Boston,E-bike,11,181,20,1083,4.61,16417.79,24,11,0.8571,1,0,30.99,Gold
6346,Boston,Bicycle,11,608,52,1031,3.21,6920.51,27,0,0.6111,5,2,39.18,Standard
5662,Chicago,Car,9,373,56,448,4.41,13445.45,31,10,0.8462,2,3,34.47,Gold
5728,Chicago,Car,5,540,23,167,4.36,12601.54,38,21,0.8889,0,1,30.83,Gold
6128,Austin,E-bike,1,198,30,53,3.62,5483.82,36,5,0.72,8,3,39.67,Standard
6995,Denver,Scooter,8,369,37,1364,4.32,13159.44,25,3,0.8636,1,6,,Standard
5731,Denver,Car,2,338,45,615,4.33,14967.7,34,16,0.8846,3,4,31.06,Gold
6499,Seattle,Scooter,12,350,20,1360,4.68,19418.27,28,17,0.9565,1,1,30.53,Gold
6313,Boston,Car,4,687,34,1486,4.81,15970.91,27,9,0.88,2,4,32.56,Standard
6541,Seattle,Scooter,3,46,31,1181,4.03,12455.75,28,2,0.55,2,3,36.83,Standard
7108,Boston,E-bike,4,634,27,1464,4.24,17511.69,35,18,0.8966,2,1,31.91,Gold
5563,Seattle,Scooter,10,330,24,915,4.54,16351.23,25,11,0.95,1,0,31.18,Gold
6329,Chicago,E-bike,2,441,38,1740,4.59,20419.25,26,18,0.9167,1,0,30.21,Gold
6827,Austin,Bicycle,9,31,54,1541,3.94,15889.17,19,2,0.7143,3,2,31.74,Standard
5701,Chicago,Car,3,377,24,321,4.67,12779.26,35,16,0.9032,3,5,29.93,Gold
5461,Austin,Bicycle,3,574,31,1545,4.54,16857.21,25,11,0.9091,3,4,30.91,Gold
5202,Boston,E-bike,3,340,43,44,4.14,9570.98,27,5,0.76,1,2,34.66,Standard
6821,Chicago,Walking,8,325,50,731,4.17,12918.84,28,7,0.7273,3,2,,Standard
5424,Boston,E-bike,5,599,48,1209,4.64,15842.63,33,13,0.9333,1,3,30.96,Gold
5192,Boston,Scooter,12,191,60,1582,3.72,12268.07,28,2,0.5625,7,0,,Standard
6197,Boston,Bicycle,9,358,30,910,4.77,16362.2,27,11,1.0,5,1,31.69,Gold
6090,Chicago,Walking,8,661,24,70,4.58,10595.55,20,6,0.75,3,0,32.8,Standard
5519,Chicago,Scooter,7,408,35,1131,4.67,15709.71,25,13,0.9091,1,1,30.59,Gold
6754,Boston,Scooter,1,455,62,95,3.96,8571.3,39,3,0.7586,6,1,36.82,Standard
5943,Boston,E-bike,10,642,49,493,3.94,7726.13,23,2,0.7778,3,3,39.71,Standard
6277,Austin,Car,8,460,62,298,4.49,11412.11,19,5,0.75,0,1,33.79,Standard
6604,Seattle,Scooter,8,682,52,1590,4.28,16440.54,23,7,0.7059,3,0,33.1,Standard
5384,Boston,Scooter,5,45,57,983,4.19,17331.3,33,17,0.9355,1,0,,Gold
5558,Seattle,E-bike,3,495,25,447,3.94,6878.69,36,4,0.75,5,2,38.16,Standard
7457,Boston,Scooter,5,487,48,310,3.89,8528.81,30,10,0.5417,1,0,35.33,Standard
5428,Denver,E-bike,8,361,35,1791,5.0,20227.99,35,18,0.931,3,1,29.84,Gold
7326,Denver,E-bike,11,239,18,271,3.96,7912.09,26,2,0.8,3,3,37.79,Standard
5425,Chicago,Car,11,512,18,629,4.63,15724.46,29,16,0.8889,1,0,29.04,Gold
7380,Boston,Scooter,10,484,48,813,3.94,14442.81,28,6,0.9167,4,1,33.22,Standard
7086,Boston,E-bike,1,282,28,1378,4.4,18409.95,26,16,0.8696,2,1,29.46,Gold
6743,Chicago,Bicycle,2,253,28,958,4.2,15711.1,26,13,0.9091,4,2,30.65,Gold
5595,Denver,Car,6,103,56,276,4.24,10675.12,26,10,0.75,0,1,33.19,Standard
7387,Denver,Scooter,12,413,39,172,3.79,7677.53,24,3,0.7647,1,5,39.15,Standard
6229,Denver,Walking,3,304,45,303,4.61,13091.69,28,18,0.9259,0,2,30.35,Gold
7272,Austin,Bicycle,4,376,46,216,4.74,12338.0,34,11,0.7143,4,3,32.73,Standard
5497,Seattle,Bicycle,12,604,41,1587,3.84,12394.81,31,0,0.5926,1,3,36.27,Standard
6069,Seattle,Scooter,4,57,61,1385,3.97,11997.02,26,3,0.5556,7,4,36.24,Standard
6996,Chicago,Scooter,2,46,53,297,3.49,5672.54,16,0,0.4,3,1,40.74,Standard
5162,Seattle,E-bike,11,145,42,1054,3.86,8486.35,22,4,0.7059,3,3,36.11,Standard
7084,Boston,Car,10,668,54,117,3.59,7124.82,32,3,0.6667,3,4,37.37,Standard
5727,Denver,Car,4,554,52,212,4.4,9947.45,30,10,0.8846,2,0,32.8,Standard
6783,Chicago,E-bike,11,172,29,544,4.88,15436.13,32,22,0.88,3,2,27.36,Gold
6049,Chicago,E-bike,5,496,31,182,4.5,11922.82,31,11,0.875,6,3,31.8,Standard
7040,Chicago,Car,12,114,39,1513,4.94,21895.08,24,18,0.9565,0,0,,Gold
6431,Boston,E-bike,2,27,47,1497,4.19,14775.34,21,7,0.9048,0,2,37.08,Standard
5974,Seattle,E-bike,4,59,27,954,4.64,16399.95,29,12,0.9231,2,2,29.22,Gold
5245,Denver,Car,2,361,57,317,3.88,8128.76,27,4,0.7143,5,4,35.14,Standard
6782,Chicago,Bicycle,2,490,50,1767,4.66,19665.66,26,12,0.8696,3,1,29.63,Gold
5763,Chicago,Bicycle,4,560,50,1038,4.22,12719.33,26,5,0.7,3,4,35.86,Standard
5280,Seattle,Car,5,99,52,667,3.96,7156.65,21,1,0.6471,0,0,38.38,Standard
7188,Boston,Bicycle,8,626,58,280,4.66,14932.5,31,15,0.8,3,1,28.5,Gold
5253,Boston,Bicycle,1,298,56,1318,4.37,14401.38,22,12,0.6842,2,1,32.56,Standard
5549,Austin,Car,2,190,41,1417,4.0,12840.1,20,2,0.8,2,1,,Standard
6456,Austin,Bicycle,1,636,46,128,3.85,7976.78,30,6,0.7391,5,4,35.81,Standard
7228,Chicago,Walking,9,410,24,1022,4.68,14782.13,32,15,0.92,5,2,30.54,Gold
7335,Boston,Scooter,12,336,18,578,4.74,14739.52,16,9,0.7333,0,2,,Gold
7094,Austin,Scooter,8,675,42,75,4.03,10727.95,22,7,0.7059,3,1,34.0,Standard
6383,Denver,Scooter,9,694,26,692,3.81,9587.26,26,3,0.8182,3,4,36.44,Standard
5393,Seattle,Bicycle,10,514,24,852,4.21,12448.26,41,10,0.8,3,1,34.61,Standard
7166,Denver,Car,11,386,56,1716,4.65,21000.5,41,29,0.9744,1,2,29.08,Gold
5386,Chicago,Scooter,12,131,57,1034,4.65,15710.62,37,24,0.8824,1,2,32.65,Gold
6953,Chicago,Car,5,151,41,708,4.21,7354.31,43,5,0.6667,9,3,33.02,Standard
5771,Seattle,Car,4,146,51,782,4.51,15443.74,30,17,0.84,2,1,29.12,Gold
5828,Chicago,Walking,4,155,18,959,4.55,14765.07,28,15,0.9167,1,0,33.46,Gold
5181,Austin,Walking,7,375,31,1469,4.02,13267.15,21,2,0.7059,3,1,34.59,Standard
6651,Seattle,Scooter,12,161,26,1757,4.07,16076.86,31,7,0.8077,3,1,33.56,Standard
7441,Austin,Scooter,5,527,28,1257,4.47,16526.39,25,9,0.913,1,2,32.28,Gold
7444,Boston,Car,2,125,40,953,4.28,13168.05,26,9,0.8571,3,2,34.55,Standard
6116,Chicago,E-bike,2,298,40,539,3.32,5125.73,31,1,0.68,2,6,42.54,Standard
6481,Boston,Scooter,6,148,56,746,4.48,18204.74,28,23,0.9259,1,1,27.99,Gold
5419,Seattle,Bicycle,3,673,25,428,4.54,13321.96,26,9,0.9048,4,1,30.89,Gold
7350,Denver,Scooter,10,140,53,296,4.3,12635.46,14,10,0.8462,0,0,,Gold
5584,Boston,E-bike,10,516,31,103,4.5,11860.47,28,13,0.8,2,1,31.52,Gold
6002,Boston,Walking,4,163,62,383,4.54,11747.3,38,10,0.8621,4,3,32.47,Standard
6469,Boston,E-bike,9,35,32,1741,4.03,19222.13,29,8,1.0,1,1,35.76,Standard
6308,Austin,Car,1,323,24,865,4.8,16333.05,34,16,0.8519,4,0,31.6,Gold
6318,Chicago,Scooter,12,541,50,1770,4.82,20694.76,29,17,0.9615,3,0,29.88,Gold
5985,Austin,Car,5,535,38,111,4.35,12842.49,22,13,0.8947,1,0,28.96,Gold
5572,Denver,Car,12,406,44,1517,4.28,16903.33,29,14,0.9091,4,2,33.34,Gold
7167,Austin,Scooter,5,4,61,463,4.28,9267.96,33,5,0.6296,1,1,35.59,Standard
5740,Seattle,E-bike,11,404,26,353,4.13,10536.67,30,7,0.5909,6,2,32.14,Standard
5277,Seattle,Walking,8,431,20,753,4.08,10418.78,25,4,0.7143,3,1,34.12,Standard
5550,Chicago,Car,9,130,34,299,4.41,10420.17,29,9,0.84,2,2,34.28,Standard
5589,Denver,Car,11,125,54,1214,4.1,12348.39,24,0,0.625,3,1,,Standard
6015,Chicago,E-bike,12,120,51,203,3.98,9610.88,35,3,0.7273,7,2,36.98,Standard
5291,Denver,E-bike,6,374,44,938,4.44,13263.13,32,11,0.8,6,0,31.88,Gold
7054,Chicago,Car,2,450,38,1069,4.4,14561.57,30,8,0.9167,4,1,33.62,Standard
5596,Austin,Bicycle,7,73,49,373,3.85,10996.59,29,4,0.6667,2,3,35.94,Standard
5377,Denver,Bicycle,5,142,25,341,4.15,11439.27,16,8,0.7692,3,1,31.22,Standard
6709,Chicago,E-bike,10,299,32,683,4.38,8854.14,29,1,0.7273,3,4,35.47,Standard
6545,Austin,Car,2,130,48,700,4.55,15421.45,36,23,0.9412,1,1,29.19,Gold
6055,Boston,Car,12,382,44,921,4.33,13683.82,29,3,0.7083,3,5,,Standard
6398,Austin,E-bike,8,608,43,765,4.38,14832.92,30,18,0.7917,2,2,31.85,Gold
5666,Chicago,Car,1,626,42,1299,4.66,18030.44,27,11,1.0,4,0,27.4,Gold
7433,Austin,Bicycle,9,658,23,231,4.5,12918.89,23,7,0.8421,3,0,31.86,Gold
7283,Denver,E-bike,12,300,19,1324,5.0,17240.62,25,15,0.9565,0,0,25.93,Gold
7221,Austin,Car,2,579,46,988,4.41,13820.26,24,7,0.85,3,0,35.04,Standard
5079,Austin,Bicycle,7,477,23,1203,4.19,10838.85,19,4,0.6429,3,2,39.25,Standard
6707,Austin,Scooter,3,286,35,1473,4.1,11679.77,29,3,0.8182,4,4,36.49,Standard
6635,Denver,Bicycle,2,592,30,848,3.87,8617.71,31,4,0.6957,3,2,,Standard
7182,Seattle,Bicycle,10,385,43,1145,3.81,11316.76,20,2,0.6154,3,0,35.92,Standard
5298,Seattle,Bicycle,7,133,33,1660,4.43,15427.66,27,5,0.8261,2,2,,Standard
5915,Boston,Bicycle,1,651,34,1275,4.22,15052.21,24,10,0.7778,2,1,32.02,Gold
7389,Denver,E-bike,1,425,37,222,4.34,10977.25,38,13,0.7931,6,1,34.19,Gold
5967,Austin,Walking,4,454,19,1744,4.69,16374.46,30,15,0.8261,3,1,32.46,Standard
5222,Austin,Bicycle,7,551,52,1604,3.71,13789.99,35,7,0.5,3,2,36.4,Standard
7470,Denver,E-bike,4,495,19,859,4.08,13050.05,29,10,0.8696,5,1,34.33,Standard
6701,Austin,Scooter,2,47,30,212,4.93,17238.97,25,17,1.0,2,0,26.6,Gold
5892,Seattle,Walking,4,20,19,660,3.82,12283.48,27,3,0.6818,3,4,35.09,Standard
7324,Boston,E-bike,10,664,62,1182,4.3,12924.71,37,7,0.7586,4,2,32.19,Standard
6355,Chicago,E-bike,1,302,57,1639,4.8,19170.48,25,8,0.8261,2,2,33.54,Gold
6168,Austin,Scooter,11,386,43,165,4.54,12125.35,28,17,0.8462,0,2,30.32,Gold
7146,Austin,Car,12,344,47,155,4.37,10145.44,33,9,0.7391,7,2,33.03,Standard
6792,Boston,Car,6,92,50,1668,4.68,19677.12,29,18,0.9565,3,0,26.01,Gold
6320,Chicago,Walking,6,149,62,866,4.78,18049.43,26,21,0.9583,1,0,26.87,Gold
6179,Denver,Scooter,8,55,45,452,4.44,11720.26,26,4,0.8889,5,0,31.62,Standard
6731,Boston,Scooter,8,693,21,1743,4.36,18988.59,24,11,0.8571,2,1,,Gold
6522,Boston,Car,2,476,36,856,4.49,15462.28,24,11,0.8,2,4,28.49,Gold
7482,Boston,Walking,10,589,35,113,4.47,10017.12,28,8,0.7143,5,0,,Standard
6158,Denver,Car,12,193,39,1355,3.97,16918.81,34,9,0.6667,3,2,38.25,Standard
6791,Seattle,Car,8,201,18,1488,3.96,12789.25,29,2,0.7826,6,1,36.31,Standard
7013,Seattle,E-bike,5,72,56,329,3.92,9072.97,25,6,0.75,2,2,36.94,Standard
5295,Boston,Scooter,7,648,47,1629,4.26,17258.66,29,6,0.8846,3,2,30.78,Gold
6852,Chicago,Car,1,385,55,1539,4.75,17751.16,28,16,0.7917,2,0,31.72,Gold
5783,Austin,E-bike,4,616,46,1533,4.68,20157.5,26,16,0.913,2,1,25.7,Gold
5743,Chicago,Scooter,9,18,44,799,4.09,12558.24,24,4,0.7,3,0,32.66,Standard
5327,Seattle,Car,12,636,48,602,4.41,12436.17,32,8,0.913,3,0,32.13,Standard
5766,Chicago,E-bike,3,398,38,1717,4.9,20538.03,27,20,1.0,0,0,,Gold
6905,Austin,Car,9,638,49,583,4.91,15411.66,35,18,0.963,3,2,29.02,Gold
7197,Seattle,E-bike,4,296,46,171,4.31,10474.93,25,9,0.7391,1,1,33.14,Standard
6994,Boston,E-bike,12,667,36,469,4.44,13185.71,30,5,0.8846,3,5,33.27,Standard
7254,Chicago,Scooter,9,431,24,1637,4.53,21180.88,25,11,0.9,3,1,28.4,Gold
6468,Denver,Bicycle,5,89,60,1572,4.33,17837.06,25,15,0.913,1,0,32.48,Gold
7239,Denver,Bicycle,9,286,43,838,4.36,14431.61,20,3,0.8125,2,4,30.68,Standard
5788,Seattle,E-bike,4,512,36,1046,4.57,16869.75,39,17,0.9062,6,5,31.53,Gold
5155,Chicago,Bicycle,10,557,52,536,4.81,14601.8,32,15,0.9062,0,2,,Gold
6515,Austin,Bicycle,5,87,31,1052,4.75,16225.77,28,13,0.84,0,3,32.11,Standard
5863,Denver,Scooter,12,63,62,1143,4.46,17644.5,31,18,0.8276,1,3,29.94,Gold
6689,Seattle,Car,3,73,37,1603,4.37,17466.58,36,16,0.8667,4,1,30.83,Gold
6081,Austin,Bicycle,5,610,52,1317,4.27,14397.95,22,4,0.7222,1,2,35.36,Standard
7362,Seattle,Car,8,666,46,968,4.06,9099.87,35,2,0.5,6,5,,Standard
5121,Austin,Bicycle,11,460,38,780,4.83,17885.04,21,14,1.0,3,0,26.84,Gold
6874,Austin,Car,9,237,20,919,4.35,15071.78,33,13,0.8148,5,1,28.99,Standard
5611,Austin,E-bike,8,624,34,274,4.35,12156.1,28,10,0.875,3,1,29.88,Gold
7485,Seattle,Scooter,7,72,33,1483,4.27,15462.06,32,7,0.8519,5,1,33.09,Standard
6623,Seattle,E-bike,5,234,29,1312,4.67,16090.32,36,16,0.96,6,0,28.9,Gold
6765,Denver,E-bike,12,232,28,1693,4.01,15481.39,29,5,0.6667,4,4,34.83,Standard
5873,Austin,Bicycle,6,452,33,1205,5.0,17418.53,27,15,1.0,1,0,28.62,Gold
