courier_id,city,vehicle_type,vehicle_age_years,days_since_service,age,tenure_days,rating,total_earnings,number_of_orders,number_of_five_star_orders,on_time_rate,courier_tier
6317,Denver,Scooter,11,544,59,115,4.12,9422.59,19,3,0.4211,Standard
6318,Chicago,Scooter,12,541,50,1770,4.82,20694.76,29,17,0.8621,Gold
6319,Seattle,Car,5,567,26,852,4.88,15283.34,16,7,0.875,Gold
6320,Chicago,Walking,6,149,62,866,4.78,18049.43,26,21,0.8846,Gold
6321,Austin,E-bike,1,538,45,193,3.82,8244.07,17,2,0.6471,Standard
6322,Austin,E-bike,9,484,43,417,4.53,13613.51,32,14,0.75,Gold
6323,Austin,E-bike,6,458,40,1464,4.16,15442.22,20,6,0.5,Standard
6324,Seattle,Scooter,7,78,30,1552,4.71,20594.49,27,20,0.7407,Gold
6325,Denver,Car,1,576,22,112,4.26,12510.8,28,15,0.7857,Gold
6326,Boston,Car,7,176,62,909,3.42,7695.03,32,1,0.5938,Standard
6327,Austin,Car,4,246,57,1656,4.57,17182.12,21,5,0.7143,Standard
6328,Boston,Car,11,168,56,638,4.93,16826.31,26,20,0.8462,Gold
6329,Chicago,E-bike,2,441,38,1740,4.59,20419.25,26,18,0.8462,Gold
6330,Seattle,Car,6,530,46,105,4.2,9798.39,26,5,0.6538,Standard
6331,Austin,Car,12,416,26,160,3.92,7979.0,20,3,0.55,Standard
6332,Denver,Car,9,430,36,38,4.51,13052.95,35,20,0.7714,Gold
6333,Austin,Car,11,625,35,640,4.6,14846.66,24,8,0.7917,Gold
6334,Denver,E-bike,9,270,49,1760,5.0,19410.63,19,9,0.7368,Gold
6335,Boston,Car,7,491,54,1450,3.7600000000000002,13380.0,21,3,0.5238,Standard
6336,Boston,E-bike,7,420,18,618,5.0,17477.37,24,14,0.875,Gold
6337,Boston,Car,10,379,54,1256,3.72,12022.18,32,8,0.6875,Standard
6338,Austin,Car,6,599,43,457,4.27,10832.7,24,11,0.625,Standard
6339,Denver,Scooter,8,507,20,280,4.39,12738.45,26,15,0.7308,Gold
6340,Austin,Bicycle,1,52,45,914,4.48,11388.01,19,4,0.6316,Standard
6341,Denver,Car,10,328,22,1428,3.86,13526.61,32,5,0.625,Standard
6342,Boston,Car,9,31,45,1622,4.97,20697.88,35,28,0.8571,Gold
6343,Denver,Car,1,612,27,620,3.84,9943.18,33,2,0.3333,Standard
6344,Seattle,Car,1,217,41,1168,5.0,19525.12,23,18,0.913,Gold
6345,Austin,Car,2,286,34,522,4.12,12847.5,30,10,0.5667,Standard
6346,Boston,Bicycle,11,608,52,1031,3.21,6920.51,27,0,0.4074,Standard
6347,Seattle,E-bike,8,452,37,106,4.76,12198.05,26,19,0.8077,Gold
6348,Denver,Bicycle,2,521,26,825,4.34,14567.59,28,10,0.7857,Standard
6349,Austin,Car,3,77,58,1751,4.83,20717.51,18,15,0.9444,Gold
6350,Seattle,E-bike,4,633,47,624,4.4,12408.67,38,14,0.6842,Standard
6351,Boston,Walking,3,213,37,741,4.0,13473.01,26,11,0.6154,Standard
6352,Austin,E-bike,8,210,42,198,4.48,13584.15,27,14,0.6296,Gold
6353,Seattle,Bicycle,4,242,63,179,4.28,8319.5,21,6,0.6667,Standard
6354,Denver,Walking,8,434,52,1062,4.24,11292.98,23,4,0.7391,Standard
6355,Chicago,E-bike,1,302,57,1639,4.8,19170.48,25,8,0.76,Gold
6356,Chicago,E-bike,11,132,59,1000,3.6,9199.59,24,1,0.625,Standard
6357,Seattle,Car,8,233,47,1676,4.83,17971.79,34,19,0.8235,Gold
6358,Denver,Scooter,8,506,38,1654,4.01,14484.93,33,11,0.6061,Standard
6359,Chicago,Bicycle,2,363,56,1783,4.32,15929.23,36,13,0.6667,Standard
6360,Seattle,Scooter,7,215,26,218,3.99,9881.4,20,4,0.55,Standard
6361,Seattle,Walking,6,148,26,930,3.67,11736.88,30,3,0.7667,Standard
6362,Boston,Bicycle,1,492,47,1080,4.5,16040.28,31,15,0.5806,Standard
6363,Boston,Walking,1,205,60,72,3.99,10235.16,41,4,0.5122,Standard
6364,Denver,Car,12,510,29,867,4.45,13227.33,22,5,0.5909,Standard
6365,Seattle,Bicycle,3,415,33,141,4.1,11056.81,32,18,0.8438,Gold
6366,Boston,Car,10,341,60,585,4.77,14277.08,29,13,0.7586,Gold
6367,Chicago,Scooter,3,394,37,473,4.7,12738.14,33,17,0.697,Gold
6368,Austin,Scooter,12,627,38,1074,4.29,14608.87,23,9,0.8261,Standard
6369,Boston,Scooter,8,545,23,692,4.27,11403.01,32,5,0.625,Standard
6370,Boston,Car,8,230,63,1201,4.18,11738.32,22,3,0.4091,Standard
6371,Austin,Bicycle,6,27,25,248,4.15,11835.2,21,8,0.619,Standard
6372,Austin,Car,5,611,46,1069,4.8,18907.53,16,12,0.875,Gold
6373,Boston,Bicycle,10,274,60,1296,4.07,12298.45,31,7,0.6452,Standard
6374,Boston,Car,12,218,32,1724,3.94,13759.95,40,2,0.275,Standard
6375,Boston,Bicycle,11,620,54,764,4.07,15552.99,30,10,0.7667,Gold
6376,Seattle,Car,5,127,43,464,5.0,15546.68,32,15,0.8125,Gold
6377,Austin,Car,5,648,33,1202,4.53,16550.51,18,9,0.8333,Gold
6378,Chicago,Walking,5,683,50,198,5.0,15736.18,21,16,0.9048,Gold
6379,Denver,Car,11,63,37,716,4.14,11984.32,29,9,0.5172,Standard
6380,Boston,Car,10,684,23,764,3.96,10751.84,29,5,0.5862,Standard
6381,Denver,Car,10,158,37,841,4.18,12985.2,32,8,0.4375,Standard
6382,Chicago,Car,7,477,40,802,4.16,13558.97,28,10,0.75,Gold
6383,Denver,Scooter,9,694,26,692,3.81,9587.26,26,3,0.6923,Standard
6384,Denver,Walking,5,404,46,866,3.86,8078.76,32,1,0.4375,Standard
6385,Denver,Scooter,8,415,27,1099,4.16,16456.71,38,13,0.7368,Standard
6386,Boston,Car,8,582,25,1096,3.7,9802.52,33,3,0.6061,Standard
6387,Chicago,E-bike,10,409,63,816,4.02,9554.41,27,4,0.4815,Standard
6388,Denver,Car,8,638,44,1761,4.19,13937.05,24,2,0.625,Standard
6389,Austin,Car,5,191,37,1142,4.35,15167.25,23,8,0.6957,Gold
6390,Seattle,Bicycle,7,307,34,821,4.31,12341.68,28,13,0.6786,Standard
6391,Denver,Car,5,94,26,1254,4.58,19707.29,29,21,0.7931,Gold
6392,Austin,Walking,10,590,36,182,4.24,11714.28,24,7,0.9167,Gold
6393,Austin,Bicycle,4,294,58,1042,4.05,11816.05,24,4,0.375,Standard
6394,Boston,Bicycle,2,650,46,1788,4.81,20433.18,40,21,0.825,Gold
6395,Boston,Car,6,258,34,300,4.39,10635.56,21,4,0.5714,Standard
6396,Austin,Car,5,381,18,817,4.36,15451.87,40,17,0.725,Gold
6397,Denver,Scooter,11,17,44,426,3.91,8163.99,27,2,0.4444,Standard
6398,Austin,E-bike,8,608,43,765,4.38,14832.92,30,18,0.6333,Gold
6399,Austin,E-bike,5,613,63,1454,4.39,15727.35,25,15,0.92,Gold
6400,Austin,Scooter,8,440,20,277,4.28,13195.37,21,7,0.6667,Standard
6401,Chicago,E-bike,11,92,35,930,4.25,12969.49,34,10,0.7647,Standard
6402,Boston,Car,6,417,23,1536,4.78,19972.0,30,19,0.8667,Gold
6403,Boston,Car,7,360,41,1007,4.49,15535.83,30,16,0.6667,Gold
6404,Chicago,Car,9,157,52,1012,4.33,14611.34,33,14,0.6667,Standard
6405,Denver,Car,11,107,39,1089,4.61,17312.31,30,14,0.8667,Gold
6406,Denver,Scooter,6,375,46,684,3.63,7932.15,25,2,0.44,Standard
6407,Austin,Walking,4,632,46,603,3.88,8442.53,31,4,0.5806,Standard
6408,Boston,Car,9,479,59,398,4.0,7090.53,31,1,0.3871,Standard
6409,Austin,Bicycle,3,142,36,1082,4.11,14510.87,27,10,0.7407,Standard
6410,Chicago,Car,1,532,25,1700,4.1,13334.35,33,1,0.3636,Standard
6411,Denver,E-bike,4,5,44,181,4.43,9829.14,24,6,0.625,Standard
6412,Chicago,E-bike,3,202,54,936,4.81,14803.09,33,18,0.7273,Gold
6413,Chicago,E-bike,4,216,38,776,3.6,5740.33,32,2,0.5938,Standard
6414,Denver,E-bike,6,577,32,260,4.18,9530.73,28,6,0.6429,Standard
6415,Denver,Bicycle,12,531,50,991,4.11,14733.43,32,11,0.8125,Gold
6416,Boston,Walking,12,120,38,542,4.68,14964.57,32,15,0.7812,Gold
6417,Denver,E-bike,1,585,44,738,4.33,14022.57,21,9,0.8095,Gold
6418,Chicago,Bicycle,9,91,49,411,3.37,6201.58,30,0,0.4333,Standard
6419,Denver,Car,12,523,49,1634,4.49,16502.68,27,13,0.6296,Gold
6420,Austin,Scooter,4,509,40,1334,4.56,18420.82,33,24,0.8788,Gold
6421,Denver,E-bike,9,382,57,855,4.31,14103.24,31,15,0.6129,Standard
6422,Boston,Car,9,421,54,1170,4.64,17307.42,25,10,0.72,Gold
6423,Austin,Car,12,520,29,1293,4.25,14174.11,21,1,0.3333,Standard
6424,Austin,Bicycle,9,397,33,1459,4.47,19443.96,23,13,0.7391,Gold
6425,Boston,Scooter,7,292,37,1147,4.61,17278.48,22,12,0.6818,Gold
6426,Chicago,Walking,10,556,60,1749,3.72,15316.36,29,9,0.6897,Standard
6427,Austin,Bicycle,4,309,33,1635,4.24,15543.58,31,10,0.6129,Standard
6428,Denver,Scooter,8,205,62,194,3.78,7377.44,28,2,0.5,Standard
6429,Denver,Car,2,151,20,314,4.36,9603.31,29,12,0.6207,Standard
6430,Boston,Car,4,433,19,516,4.26,10589.6,31,9,0.6129,Standard
6431,Boston,E-bike,2,27,47,1497,4.19,14775.34,21,7,0.9048,Standard
6432,Boston,Car,12,690,53,330,4.41,13524.07,25,12,0.72,Gold
6433,Austin,Car,11,16,55,1127,3.86,9786.41,29,2,0.4828,Standard
6434,Chicago,Car,12,9,37,1619,4.55,16453.75,28,7,0.5357,Standard
6435,Chicago,Scooter,11,54,20,1637,4.74,17680.9,30,15,0.6333,Gold
6436,Boston,E-bike,12,156,38,147,3.57,4050.74,25,1,0.4,Standard
6437,Chicago,E-bike,4,465,30,1600,4.5,16146.38,36,11,0.6389,Standard
6438,Chicago,E-bike,5,343,55,1004,3.58,10238.73,28,3,0.4286,Standard
6439,Chicago,Car,7,577,58,1552,4.02,11195.05,26,4,0.6154,Standard
6440,Denver,Scooter,7,443,30,655,4.13,10175.04,19,5,0.5263,Standard
6441,Boston,E-bike,8,677,25,111,4.14,8010.02,27,6,0.6667,Standard
6442,Chicago,Scooter,2,616,47,231,4.62,13056.36,30,13,0.7333,Gold
6443,Chicago,Scooter,7,16,43,816,3.74,9659.54,33,3,0.6667,Standard
6444,Austin,E-bike,12,473,63,1062,4.9,19953.81,25,19,0.88,Gold
6445,Seattle,Scooter,11,104,32,1637,4.62,15925.15,23,11,0.6957,Gold
6446,Austin,Bicycle,1,139,40,1265,3.79,8832.64,36,1,0.3611,Standard
6447,Chicago,Walking,10,246,40,1540,5.0,24389.76,33,24,0.8182,Gold
6448,Boston,Walking,2,351,29,942,3.83,10130.81,23,1,0.6087,Standard
6449,Austin,E-bike,10,668,26,765,4.5,14385.88,32,15,0.6875,Gold
6450,Denver,Scooter,1,117,50,575,4.72,13801.46,32,16,0.75,Gold
6451,Boston,Car,7,599,63,496,4.21,9812.68,29,3,0.5517,Standard
6452,Chicago,E-bike,10,313,50,1006,4.4,14468.44,30,10,0.6,Gold
6453,Austin,E-bike,11,243,52,927,4.24,10564.32,31,8,0.5484,Standard
6454,Austin,Bicycle,8,694,48,361,4.71,11441.57,31,12,0.7097,Standard
6455,Denver,Bicycle,8,606,32,813,3.9,11007.66,29,4,0.3793,Standard
6456,Austin,Bicycle,1,636,46,128,3.85,7976.78,30,6,0.5667,Standard
6457,Austin,Car,7,247,38,1660,3.71,15132.15,20,3,0.45,Standard
6458,Austin,E-bike,12,697,27,1158,4.32,17810.16,28,14,0.6786,Gold
6459,Seattle,Car,9,609,46,575,4.56,12856.13,31,18,0.6452,Gold
6460,Chicago,E-bike,7,563,34,1224,4.21,13130.05,25,7,0.8,Standard
6461,Chicago,E-bike,8,638,41,1580,4.29,14182.19,32,10,0.625,Standard
6462,Austin,Scooter,8,16,27,477,3.95,7101.18,28,2,0.1786,Standard
6463,Seattle,E-bike,3,334,50,1193,3.99,9697.59,26,1,0.5769,Standard
6464,Boston,E-bike,11,695,50,724,4.25,11481.16,21,5,0.5238,Standard
6465,Chicago,Car,11,163,49,102,4.11,8844.48,20,7,0.3,Standard
6466,Seattle,Car,1,115,44,1108,4.24,12535.37,28,4,0.4286,Standard
6467,Chicago,Bicycle,10,685,30,1411,4.29,16286.05,17,4,0.7647,Standard
6468,Denver,Bicycle,5,89,60,1572,4.33,17837.06,25,15,0.84,Gold
6469,Boston,E-bike,9,35,32,1741,4.03,19222.13,29,8,0.8621,Standard
6470,Denver,Car,3,92,51,766,4.33,13075.09,31,6,0.6452,Standard
6471,Seattle,Scooter,5,584,37,765,4.51,16712.49,34,16,0.7941,Gold
6472,Seattle,Bicycle,4,258,43,1699,4.29,17425.59,24,9,0.5417,Standard
6473,Seattle,Walking,7,627,32,1072,4.72,18209.37,25,16,0.8,Gold
6474,Seattle,Scooter,1,515,31,1635,4.11,17152.5,26,13,0.8077,Gold
6475,Chicago,Bicycle,6,531,18,154,4.91,16052.11,27,24,0.963,Gold
6476,Denver,E-bike,10,592,26,1785,3.93,15079.05,26,6,0.5769,Standard
6477,Chicago,Car,2,312,34,1615,4.71,20343.78,32,23,0.875,Gold
6478,Seattle,E-bike,4,455,40,1297,4.59,15397.84,33,14,0.7576,Gold
6479,Denver,Car,11,98,27,106,4.63,11178.33,32,13,0.5938,Gold
6480,Denver,Walking,10,583,22,1356,4.3,15644.99,28,8,0.6071,Standard
6481,Boston,Scooter,6,148,56,746,4.48,18204.74,28,23,0.8929,Gold
6482,Austin,Car,2,123,33,795,4.38,12779.89,33,7,0.4545,Standard
6483,Austin,Bicycle,9,127,36,477,4.86,11546.06,30,10,0.5667,Standard
6484,Austin,Car,12,538,60,911,4.13,10449.14,23,5,0.2609,Standard
6485,Denver,Car,2,394,19,1637,5.0,21247.67,26,21,0.9231,Gold
6486,Austin,Walking,10,495,46,251,4.4,11139.6,23,10,0.6087,Gold
6487,Denver,Car,5,699,44,491,4.28,12283.92,25,5,0.64,Standard
6488,Chicago,Bicycle,12,5,30,856,4.55,13313.35,24,13,0.7917,Gold
6489,Austin,E-bike,7,497,62,508,4.39,13279.2,33,18,0.7879,Gold
6490,Boston,Walking,3,612,27,924,4.43,17507.26,36,17,0.8056,Gold
6491,Seattle,Bicycle,9,81,58,1551,3.57,11506.34,26,1,0.6923,Standard
6492,Chicago,Bicycle,3,475,18,675,4.39,10762.53,34,7,0.6765,Standard
6493,Austin,E-bike,10,294,44,320,4.33,7376.93,15,2,0.6,Standard
6494,Chicago,Car,3,543,47,465,4.59,13761.5,27,13,0.8889,Gold
6495,Chicago,Bicycle,6,657,48,233,4.09,7821.3,17,1,0.5882,Standard
6496,Austin,E-bike,1,403,29,1634,3.42,11067.99,23,0,0.4348,Standard
6497,Seattle,E-bike,8,582,23,223,4.55,12219.07,25,6,0.72,Gold
6498,Denver,Walking,4,559,57,376,4.38,8654.17,27,4,0.5556,Standard
6499,Seattle,Scooter,12,350,20,1360,4.68,19418.27,28,17,0.7857,Gold
6500,Austin,Bicycle,6,435,19,501,4.16,9732.53,26,6,0.5769,Standard
6501,Denver,E-bike,2,271,46,1274,4.78,19317.38,42,26,0.8571,Gold
6502,Denver,Walking,2,385,33,1487,3.54,14186.48,37,6,0.6216,Standard
6503,Austin,Bicycle,10,353,50,1093,4.93,15869.29,33,18,0.7273,Gold
6504,Chicago,Bicycle,5,686,30,1153,4.39,15192.84,20,7,0.45,Gold
6505,Seattle,Car,12,288,54,1285,4.33,14686.13,28,9,0.6071,Standard
6506,Austin,Car,10,584,29,1654,4.36,19998.14,33,14,0.8182,Gold
6507,Seattle,Car,6,665,28,443,4.19,9224.77,26,5,0.6154,Standard
6508,Chicago,Bicycle,1,378,36,504,4.26,11782.5,23,11,0.6522,Gold
6509,Denver,Walking,12,582,43,1771,4.79,23153.19,30,28,0.9667,Gold
6510,Denver,Car,9,391,42,1581,4.22,14576.75,33,9,0.6061,Standard
6511,Chicago,Scooter,11,360,40,1224,4.53,16422.09,28,9,0.6071,Gold
6512,Chicago,Scooter,9,268,62,1583,4.48,17475.12,26,11,0.8462,Standard
6513,Chicago,Bicycle,10,363,23,634,3.82,8139.39,35,0,0.5143,Standard
6514,Boston,Bicycle,1,376,60,874,4.13,13771.0,32,11,0.5625,Standard
6515,Austin,Bicycle,5,87,31,1052,4.75,16225.77,28,13,0.75,Standard
6516,Boston,Car,7,386,60,1097,3.75,12423.38,28,1,0.6786,Standard
6517,Seattle,E-bike,4,494,35,1684,4.63,18737.86,36,23,0.8333,Gold
6518,Seattle,Car,10,139,35,292,4.51,12372.88,29,18,0.7931,Gold
6519,Austin,Bicycle,5,481,57,37,3.83,7890.76,25,5,0.68,Standard
6520,Seattle,Scooter,6,257,32,344,4.44,13532.72,31,17,0.8387,Gold
6521,Denver,E-bike,1,319,46,247,3.53,6127.16,34,2,0.5,Standard
6522,Boston,Car,2,476,36,856,4.49,15462.28,24,11,0.6667,Gold
6523,Boston,Walking,12,322,60,759,3.6,7913.17,21,1,0.4286,Standard
6524,Denver,E-bike,10,380,31,523,3.88,12364.73,25,7,0.84,Standard
6525,Austin,Bicycle,11,158,53,843,3.84,11365.19,35,11,0.8,Standard
6526,Denver,Car,9,30,51,103,3.73,5557.1,24,3,0.375,Standard
6527,Chicago,Car,2,688,51,613,4.63,11717.37,40,10,0.65,Standard
6528,Chicago,Car,6,237,57,483,4.2,9542.46,32,6,0.4375,Standard
6529,Chicago,Scooter,4,692,63,1204,4.5,16166.27,27,5,0.4815,Gold
6530,Boston,Bicycle,3,110,44,181,3.98,6232.64,26,5,0.5385,Standard
6531,Seattle,E-bike,10,578,57,1243,4.07,12068.9,30,6,0.6,Standard
6532,Boston,Car,4,289,20,469,4.23,11606.79,31,12,0.6774,Gold
6533,Denver,Walking,1,548,41,707,4.3,12932.64,20,7,0.6,Standard
6534,Chicago,Bicycle,4,669,29,1560,3.7,13473.3,37,6,0.5676,Standard
6535,Chicago,Bicycle,1,429,28,1233,5.0,23129.09,21,20,0.9524,Gold
6536,Denver,Bicycle,11,179,62,1677,4.9,22757.51,23,16,0.8261,Gold
6537,Boston,Scooter,1,609,46,88,4.14,8732.5,34,5,0.4706,Standard
6538,Austin,Bicycle,12,190,45,728,4.14,12696.58,30,6,0.5333,Standard
6539,Austin,Walking,9,453,23,1036,4.21,15331.81,37,13,0.7838,Standard
6540,Austin,Bicycle,5,421,50,515,4.39,11548.51,20,5,0.7,Standard
6541,Seattle,Scooter,3,46,31,1181,4.03,12455.75,28,2,0.3929,Standard
6542,Boston,Bicycle,11,204,23,1427,4.29,15835.8,25,8,0.68,Standard
6543,Seattle,Car,3,585,21,1165,4.71,17408.32,27,14,0.7778,Gold
6544,Seattle,Car,2,58,20,1433,4.89,15431.78,33,6,0.7576,Standard
6545,Austin,Car,2,130,48,700,4.55,15421.45,36,23,0.8889,Gold
6546,Seattle,Car,6,286,55,1717,4.46,18270.15,29,13,0.8276,Gold
6547,Boston,E-bike,10,47,55,769,4.5,17970.25,29,18,0.7586,Gold
6548,Seattle,Walking,3,191,21,1157,4.38,12745.14,30,11,0.8,Standard
6549,Chicago,Car,1,667,43,707,5.0,19009.64,27,21,0.8889,Gold
6550,Boston,Scooter,3,142,32,1458,4.01,14503.58,20,4,0.65,Standard
6551,Seattle,Scooter,4,349,60,956,4.47,14586.43,27,6,0.6296,Standard
6552,Austin,Bicycle,8,215,31,1057,4.59,15798.57,27,11,0.6667,Standard
6553,Boston,Bicycle,7,654,28,881,4.15,11451.09,26,3,0.4615,Standard
6554,Seattle,Scooter,1,510,28,1597,4.62,20510.24,26,20,0.8846,Gold
6555,Denver,Car,2,584,59,1604,4.39,17009.54,24,8,0.75,Gold
6556,Austin,Car,2,204,26,751,4.83,16559.37,24,13,0.9167,Gold
6557,Austin,Scooter,11,213,63,105,4.59,13124.37,32,18,0.75,Gold
6558,Austin,Car,2,402,44,76,3.69,5636.88,33,5,0.4848,Standard
6559,Denver,E-bike,11,398,42,859,5.0,20495.06,26,24,0.9231,Gold
6560,Seattle,Car,5,197,32,288,4.63,14264.5,29,13,0.7586,Gold
6561,Seattle,E-bike,5,55,40,1055,3.74,11718.55,25,1,0.6,Standard
6562,Boston,E-bike,9,549,57,473,4.74,14799.98,25,16,0.96,Gold
6563,Austin,E-bike,6,175,62,933,4.18,12922.9,32,10,0.7812,Standard
6564,Seattle,Bicycle,1,658,46,503,4.82,16020.17,37,25,0.8378,Gold
6565,Chicago,Bicycle,7,547,41,138,4.2,12402.34,37,13,0.7297,Standard
6566,Seattle,E-bike,8,407,21,575,4.16,11581.42,27,10,0.6667,Standard
6567,Denver,Bicycle,8,120,23,873,4.39,15054.42,22,15,0.9091,Gold
6568,Boston,Walking,5,560,32,534,3.87,8879.66,32,3,0.4375,Standard
6569,Denver,E-bike,12,298,23,902,4.52,15757.21,32,23,0.8125,Gold
6570,Denver,E-bike,7,188,27,830,4.0,9963.91,31,0,0.4516,Standard
6571,Denver,Scooter,5,24,45,513,4.32,12184.94,19,6,0.7368,Standard
6572,Boston,Bicycle,10,417,57,523,4.5,12588.83,25,7,0.64,Standard
6573,Chicago,E-bike,11,189,42,1674,4.7,17541.66,22,10,0.6818,Gold
6574,Chicago,Car,1,536,26,460,4.36,11207.01,34,14,0.5294,Standard
6575,Austin,Scooter,9,571,46,885,4.43,14284.35,35,10,0.6286,Gold
6576,Chicago,E-bike,6,468,45,1267,4.38,17521.48,22,14,0.7273,Gold
6577,Chicago,E-bike,1,255,45,1327,4.5,16167.12,37,18,0.6486,Gold
6578,Austin,E-bike,10,273,63,854,4.41,13229.22,25,6,0.6,Standard
6579,Chicago,E-bike,3,241,52,1129,3.73,11189.82,19,1,0.3684,Standard
6580,Boston,Walking,6,126,57,1082,4.18,12839.17,34,8,0.5882,Standard
6581,Boston,Car,12,352,61,237,4.45,10177.05,27,13,0.7778,Standard
6582,Seattle,Car,6,416,36,1432,4.83,17541.41,25,18,0.84,Gold
6583,Austin,E-bike,11,495,42,1697,4.08,12524.15,32,3,0.625,Standard
6584,Boston,Bicycle,2,628,27,554,4.1,11242.45,23,2,0.5217,Standard
6585,Seattle,Car,4,475,31,848,3.92,10877.6,18,1,0.3889,Standard
6586,Chicago,Car,2,543,24,1501,4.11,15628.35,23,5,0.6957,Standard
6587,Chicago,Scooter,10,409,40,1575,4.54,16588.09,23,9,0.7826,Gold
6588,Boston,Scooter,4,273,61,303,4.58,11589.96,38,14,0.6579,Standard
6589,Chicago,Walking,2,19,36,748,4.41,12810.2,25,7,0.56,Standard
6590,Seattle,Scooter,2,386,49,364,3.85,9798.32,27,4,0.6296,Standard
6591,Chicago,Bicycle,1,370,56,530,4.66,13298.59,23,5,0.4783,Standard
6592,Denver,Walking,10,250,59,439,4.32,11607.54,32,9,0.625,Standard
6593,Denver,Bicycle,7,23,36,1070,4.71,13371.91,18,6,0.5556,Standard
6594,Boston,Car,8,199,57,630,4.51,15806.98,23,14,0.7826,Gold
6595,Boston,Scooter,12,79,38,1272,4.12,11594.67,28,3,0.3214,Standard
6596,Boston,Bicycle,2,283,49,969,3.97,11755.25,37,9,0.6216,Standard
6597,Denver,Bicycle,12,335,62,1517,4.32,15607.01,22,4,0.7273,Standard
6598,Chicago,E-bike,1,55,22,869,4.05,11498.26,25,5,0.56,Standard
6599,Boston,Car,8,442,49,443,4.23,11486.8,18,4,0.7222,Standard
6600,Boston,Scooter,8,451,47,307,4.31,9553.37,21,5,0.5238,Standard
6601,Boston,Car,3,537,21,82,4.05,9077.05,36,4,0.6389,Standard
6602,Chicago,Bicycle,6,527,23,987,4.41,14856.8,25,17,0.76,Gold
6603,Boston,E-bike,12,566,53,350,4.5,11195.77,30,11,0.4667,Standard
6604,Seattle,Scooter,8,682,52,1590,4.28,16440.54,23,7,0.5217,Standard
6605,Seattle,Car,2,295,34,454,4.63,13027.91,29,10,0.7241,Gold
6606,Denver,Car,5,81,54,1371,3.91,13956.75,32,7,0.75,Standard
6607,Seattle,Car,3,525,35,744,4.19,12488.56,30,10,0.7667,Standard
6608,Boston,Car,9,126,61,656,4.16,8388.4,27,2,0.4815,Standard
6609,Chicago,Car,9,535,57,468,4.29,10925.55,22,4,0.7273,Standard
6610,Boston,Bicycle,1,54,34,972,4.82,17707.78,32,20,0.8438,Gold
6611,Boston,Car,4,327,30,292,4.35,11764.49,26,9,0.7692,Standard
6612,Chicago,Car,2,324,39,1367,4.16,14295.09,21,10,0.7143,Standard
6613,Denver,E-bike,12,11,51,974,4.84,17856.66,19,13,0.8947,Gold
6614,Denver,Car,12,77,34,800,4.51,12237.81,28,12,0.7143,Standard
6615,Boston,Bicycle,6,85,62,204,4.95,11795.66,28,10,0.7143,Gold
6616,Chicago,E-bike,7,318,54,947,4.11,14965.21,25,9,0.76,Standard
6617,Chicago,Scooter,12,485,28,1710,3.86,15264.7,33,6,0.5455,Standard
6618,Denver,E-bike,7,173,36,35,4.69,11340.38,30,15,0.6,Gold
6619,Denver,Bicycle,6,332,58,634,4.93,15507.33,25,19,0.88,Gold
6620,Boston,E-bike,1,309,36,1238,4.2,15601.2,20,6,0.9,Standard
6621,Chicago,Bicycle,3,522,39,1555,4.42,18785.3,18,8,0.7222,Gold
6622,Denver,E-bike,7,366,58,541,4.56,12897.93,21,7,0.7143,Standard
6623,Seattle,E-bike,5,234,29,1312,4.67,16090.32,36,16,0.6667,Gold
6624,Seattle,Scooter,6,681,33,1015,4.42,16382.44,33,16,0.8485,Gold
6625,Boston,Scooter,4,451,31,1166,4.34,12612.19,22,3,0.6364,Standard
6626,Seattle,Bicycle,3,191,60,1697,4.49,15080.82,25,4,0.64,Standard
6627,Boston,Bicycle,12,557,19,1390,4.46,15354.24,30,16,0.7333,Gold
6628,Denver,Bicycle,1,95,49,852,4.4,12528.32,24,5,0.4167,Standard
6629,Austin,E-bike,3,312,57,310,4.46,17594.8,23,16,0.913,Gold
6630,Boston,Scooter,2,89,39,638,4.85,13203.11,31,13,0.7097,Gold
6631,Austin,Car,4,154,57,1165,4.14,12777.8,26,5,0.7308,Standard
6632,Seattle,E-bike,10,323,52,812,5.0,17992.08,26,11,0.8846,Gold
6633,Denver,Car,3,385,45,1497,3.94,13384.87,29,5,0.6552,Standard
6634,Boston,Scooter,11,276,62,1409,4.51,14526.39,37,15,0.7568,Standard
6635,Denver,Bicycle,2,592,30,848,3.87,8617.71,31,4,0.5161,Standard
6636,Seattle,E-bike,2,673,33,318,4.57,16118.84,28,20,0.8214,Gold
6637,Boston,Car,3,353,36,1694,5.0,22917.72,27,18,0.963,Gold
6638,Chicago,E-bike,5,566,23,1514,4.46,13301.4,33,7,0.5152,Standard
6639,Chicago,Scooter,1,353,31,656,4.02,13069.23,28,7,0.5357,Standard
6640,Boston,Car,10,216,54,869,4.38,16238.11,30,20,0.8,Gold
6641,Boston,Car,11,692,50,919,4.64,13476.1,23,7,0.6087,Gold
6642,Denver,E-bike,10,642,36,837,4.93,14866.0,40,28,0.775,Gold
6643,Austin,Bicycle,8,270,50,628,4.27,14097.08,30,15,0.7667,Gold
6644,Boston,Car,12,19,40,496,3.61,7943.61,32,2,0.5625,Standard
6645,Boston,E-bike,2,572,47,1403,4.49,18294.54,21,9,0.7143,Gold
6646,Chicago,E-bike,2,210,54,633,4.05,12389.92,33,13,0.7273,Standard
6647,Denver,Car,7,608,18,565,4.69,12157.68,20,7,0.65,Gold
