car_id,model,manufacture_year,last_inspection_date
2651,Kia Optima,2021,2021-02-03
2652,Kia Optima,2018,2021-12-05
2653,Kia Optima,2006,2022-06-29
2654,Ford Fusion,2013,2023-02-21
2655,Chevrolet Malibu,2009,2023-03-29
2656,Nissan Altima,2008,2021-06-17
2657,Toyota Camry,2019,2022-05-10
2658,Honda Accord,2019,2021-03-20
2659,Hyundai Sonata,2014,2022-09-19
2660,Honda Accord,2018,2021-01-07
2661,Nissan Altima,2007,2020-12-19
2662,Chevrolet Malibu,2008,2023-01-13
2663,Honda Accord,2020,2021-09-10
2664,Nissan Altima,2013,2020-12-21
2665,Honda Accord,2014,2022-06-28
2666,Nissan Altima,2013,2023-02-13
2667,Honda Accord,2008,2021-02-16
2668,Kia Optima,2019,2022-02-12
2669,Toyota Camry,2018,2023-03-21
2670,Kia Optima,2017,2021-03-20
2671,Chevrolet Malibu,2011,2021-08-12
2672,Chevrolet Malibu,2016,2023-02-10
2673,Chevrolet Malibu,2022,2022-08-25
2674,Honda Accord,2016,2023-03-29
2675,Kia Optima,2013,2020-12-07
2676,Hyundai Sonata,2009,2023-03-23
2677,Kia Optima,2014,2021-04-29
2678,Kia Optima,2011,2022-01-10
2679,Hyundai Sonata,2016,2021-11-07
2680,Ford Fusion,2005,2021-04-15
2681,Toyota Camry,2008,2021-01-30
2682,Toyota Camry,2019,2022-12-21
2683,Ford Fusion,2011,2023-03-29
2684,Chevrolet Malibu,2012,2022-12-23
2685,Nissan Altima,2014,2021-08-09
2686,Nissan Altima,2012,2021-11-19
2687,Honda Accord,2018,2023-01-29
2688,Nissan Altima,2009,2022-09-16
2689,Hyundai Sonata,2018,2021-12-18
2690,Kia Optima,2008,2021-06-27
2691,Chevrolet Malibu,2011,2022-06-10
2692,Hyundai Sonata,2015,2020-12-12
2693,Kia Optima,2020,2020-11-03
2694,Ford Fusion,2009,2021-05-26
2695,Kia Optima,2015,2022-03-02
2696,Ford Fusion,2006,2021-02-15
2697,Toyota Camry,2006,2021-06-29
2698,Ford Fusion,2018,2022-01-02
2699,Toyota Camry,2017,2022-03-12
2700,Toyota Camry,2011,2021-03-27
2701,Kia Optima,2016,2021-11-30
2702,Chevrolet Malibu,2011,2022-11-01
2703,Honda Accord,2009,2020-10-28
2704,Chevrolet Malibu,2012,2023-02-12
2705,Toyota Camry,2010,2021-07-29
2706,Honda Accord,2019,2021-09-02
2707,Hyundai Sonata,2012,2021-11-04
2708,Ford Fusion,2010,2023-02-27
2709,Chevrolet Malibu,2014,2022-01-27
2710,Kia Optima,2018,2021-02-01
2711,Toyota Camry,2009,2022-09-11
2712,Toyota Camry,2021,2021-08-01
2713,Kia Optima,2013,2021-03-03
2714,Nissan Altima,2016,2020-12-09
2715,Nissan Altima,2022,2022-01-05
2716,Nissan Altima,2012,2022-07-06
2717,Nissan Altima,2008,2021-07-25
2718,Hyundai Sonata,2018,2022-02-01
2719,Hyundai Sonata,2005,2021-09-28
2720,Honda Accord,2013,2021-06-17
2721,Hyundai Sonata,2022,2021-07-15
2722,Hyundai Sonata,2012,2022-09-08
2723,Toyota Camry,2017,2021-06-04
2724,Ford Fusion,2014,2021-12-13
2725,Chevrolet Malibu,2008,2020-12-29
2726,Hyundai Sonata,2010,2021-08-30
2727,Toyota Camry,2014,2021-02-02
2728,Toyota Camry,2006,2020-11-16
2729,Hyundai Sonata,2012,2020-11-01
2730,Nissan Altima,2012,2021-06-14
2731,Kia Optima,2020,2021-10-25
2732,Nissan Altima,2007,2022-12-29
2733,Kia Optima,2020,2022-05-02
2734,Honda Accord,2012,2022-02-11
2735,Nissan Altima,2016,2021-05-13
2736,Toyota Camry,2015,2021-11-01
2737,Hyundai Sonata,2010,2022-03-16
2738,Honda Accord,2021,2022-12-04
2739,Nissan Altima,2009,2021-07-10
2740,Ford Fusion,2005,2022-03-22
2741,Honda Accord,2018,2023-03-13
2742,Toyota Camry,2016,2022-08-02
2743,Nissan Altima,2021,2021-02-13
2744,Kia Optima,2013,2022-12-29
2745,Honda Accord,2005,2022-04-14
2746,Ford Fusion,2005,2022-01-09
2747,Honda Accord,2012,2023-01-29
2748,Chevrolet Malibu,2009,2022-11-17
2749,Ford Fusion,2021,2020-12-20
2750,Kia Optima,2007,2021-10-31
2751,Honda Accord,2020,2022-10-07
2752,Toyota Camry,2008,2022-11-13
2753,Hyundai Sonata,2007,2022-03-28
2754,Hyundai Sonata,2009,2021-07-03
2755,Kia Optima,2007,2021-06-27
2756,Kia Optima,2012,2022-10-21
2757,Kia Optima,2010,2021-07-01
2758,Hyundai Sonata,2014,2021-01-29
2759,Ford Fusion,2014,2022-09-23
2760,Nissan Altima,2005,2023-03-22
2761,Toyota Camry,2007,2020-12-03
2762,Nissan Altima,2007,2021-12-31
2763,Ford Fusion,2008,2021-05-16
2764,Toyota Camry,2006,2022-07-01
2765,Honda Accord,2010,2022-07-20
2766,Nissan Altima,2014,2022-09-24
2767,Ford Fusion,2010,2022-10-01
2768,Kia Optima,2010,2022-02-15
2769,Nissan Altima,2013,2023-01-09
2770,Kia Optima,2014,2021-03-19
2771,Hyundai Sonata,2010,2022-01-10
2772,Toyota Camry,2008,2021-01-12
2773,Honda Accord,2012,2022-01-18
2774,Hyundai Sonata,2005,2022-07-16
2775,Nissan Altima,2013,2022-01-07
2776,Ford Fusion,2021,2022-11-27
2777,Nissan Altima,2012,2021-04-04
2778,Kia Optima,2006,2021-07-06
2779,Ford Fusion,2017,2022-12-03
2780,Toyota Camry,2007,2021-11-07
2781,Ford Fusion,2008,2021-12-17
2782,Kia Optima,2007,2022-10-16
2783,Chevrolet Malibu,2020,2022-12-26
2784,Chevrolet Malibu,2022,2021-05-31
2785,Kia Optima,2015,2022-08-20
2786,Toyota Camry,2016,2022-01-03
2787,Honda Accord,2016,2022-09-04
2788,Toyota Camry,2015,2021-09-04
2789,Toyota Camry,2014,2023-03-01
2790,Chevrolet Malibu,2022,2022-05-26
2791,Kia Optima,2018,2021-12-09
2792,Honda Accord,2006,2022-03-16
2793,Chevrolet Malibu,2012,2021-10-11
2794,Nissan Altima,2022,2022-11-03
2795,Toyota Camry,2012,2022-03-13
2796,Kia Optima,2008,2021-06-03
2797,Kia Optima,2020,2022-06-19
2798,Nissan Altima,2016,2022-11-24
2799,Hyundai Sonata,2015,2021-03-13
2800,Ford Fusion,2012,2021-05-15
2801,Chevrolet Malibu,2007,2021-08-11
2802,Nissan Altima,2011,2021-04-27
2803,Kia Optima,2012,2021-05-14
2804,Toyota Camry,2021,2021-06-12
2805,Honda Accord,2010,2022-01-12
2806,Kia Optima,2007,2023-03-28
2807,Ford Fusion,2012,2021-10-25
2808,Ford Fusion,2022,2022-08-12
2809,Chevrolet Malibu,2013,2021-05-19
2810,Honda Accord,2011,2022-02-17
2811,Nissan Altima,2017,2021-01-21
2812,Ford Fusion,2016,2021-10-26
2813,Honda Accord,2010,2021-12-06
2814,Kia Optima,2022,2021-01-08
2815,Honda Accord,2015,2022-02-11
2816,Toyota Camry,2006,2022-05-12
2817,Hyundai Sonata,2012,2022-05-16
2818,Kia Optima,2021,2021-02-17
2819,Toyota Camry,2012,2021-06-04
2820,Hyundai Sonata,2015,2022-11-19
2821,Nissan Altima,2016,2022-01-27
2822,Chevrolet Malibu,2017,2022-05-16
2823,Toyota Camry,2020,2021-09-10
2824,Kia Optima,2007,2023-02-26
2825,Hyundai Sonata,2014,2021-07-12
2826,Chevrolet Malibu,2014,2021-06-16
2827,Ford Fusion,2007,2022-09-23
2828,Kia Optima,2017,2022-11-30
2829,Hyundai Sonata,2007,2021-09-27
2830,Toyota Camry,2013,2022-08-26
2831,Kia Optima,2010,2020-12-19
2832,Chevrolet Malibu,2007,2021-05-18
2833,Ford Fusion,2019,2020-12-07
2834,Nissan Altima,2009,2021-12-20
2835,Ford Fusion,2009,2020-12-22
2836,Nissan Altima,2020,2023-04-02
2837,Kia Optima,2020,2022-07-28
2838,Kia Optima,2005,2023-04-12
2839,Honda Accord,2010,2021-08-13
2840,Kia Optima,2017,2022-01-10
2841,Nissan Altima,2019,2022-07-30
2842,Hyundai Sonata,2022,2022-07-14
2843,Chevrolet Malibu,2014,2021-09-13
2844,Nissan Altima,2005,2022-11-03
2845,Nissan Altima,2020,2022-01-07
2846,Nissan Altima,2007,2021-10-10
2847,Kia Optima,2007,2022-09-11
2848,Ford Fusion,2017,2022-09-21
2849,Honda Accord,2015,2022-05-31
2850,Ford Fusion,2006,2021-10-29
2851,Honda Accord,2008,2022-08-29
2852,Ford Fusion,2015,2022-05-09
2853,Toyota Camry,2009,2021-12-12
2854,Toyota Camry,2017,2022-10-29
2855,Chevrolet Malibu,2012,2021-11-19
2856,Toyota Camry,2015,2022-12-11
2857,Nissan Altima,2013,2022-12-07
2858,Chevrolet Malibu,2011,2022-09-14
2859,Chevrolet Malibu,2011,2022-07-31
2860,Nissan Altima,2017,2023-03-19
2861,Honda Accord,2014,2020-12-01
2862,Kia Optima,2015,2022-07-11
2863,Chevrolet Malibu,2015,2021-04-21
2864,Hyundai Sonata,2008,2021-01-24
2865,Toyota Camry,2021,2021-04-25
2866,Toyota Camry,2015,2021-03-28
2867,Ford Fusion,2017,2023-01-15
2868,Honda Accord,2020,2022-05-15
2869,Kia Optima,2021,2021-06-13
2870,Honda Accord,2017,2021-11-13
2871,Honda Accord,2019,2023-04-09
2872,Kia Optima,2013,2021-11-20
2873,Chevrolet Malibu,2018,2021-04-21
2874,Honda Accord,2010,2021-03-30
2875,Ford Fusion,2017,2022-05-04
2876,Nissan Altima,2006,2022-09-14
2877,Hyundai Sonata,2021,2022-07-10
2878,Kia Optima,2009,2022-07-22
2879,Kia Optima,2016,2022-06-07
2880,Kia Optima,2005,2022-07-17
2881,Toyota Camry,2007,2022-02-27
2882,Honda Accord,2022,2023-03-09
2883,Nissan Altima,2020,2022-08-10
2884,Toyota Camry,2009,2022-07-06
2885,Ford Fusion,2007,2022-11-28
2886,Honda Accord,2019,2021-02-14
2887,Kia Optima,2022,2021-08-15
2888,Toyota Camry,2008,2021-01-15
2889,Honda Accord,2016,2021-11-26
2890,Honda Accord,2010,2023-01-06
2891,Honda Accord,2018,2021-01-21
2892,Nissan Altima,2012,2022-02-27
2893,Ford Fusion,2007,2021-08-07
2894,Kia Optima,2010,2022-05-07
2895,Honda Accord,2014,2022-01-25
2896,Nissan Altima,2019,2022-01-30
2897,Hyundai Sonata,2005,2022-08-02
2898,Hyundai Sonata,2022,2021-12-02
2899,Chevrolet Malibu,2016,2021-06-24
2900,Honda Accord,2020,2023-03-27
2901,Nissan Altima,2021,2022-12-18
2902,Chevrolet Malibu,2007,2021-03-18
2903,Kia Optima,2006,2021-11-18
2904,Hyundai Sonata,2018,2020-11-20
2905,Hyundai Sonata,2008,2021-10-18
2906,Kia Optima,2007,2021-09-04
2907,Hyundai Sonata,2013,2021-01-26
2908,Kia Optima,2021,2021-08-29
2909,Toyota Camry,2019,2022-06-22
2910,Ford Fusion,2014,2021-12-26
2911,Toyota Camry,2008,2022-09-15
2912,Toyota Camry,2011,2022-06-18
2913,Nissan Altima,2017,2021-08-11
2914,Honda Accord,2007,2022-12-02
2915,Ford Fusion,2014,2021-08-18
2916,Nissan Altima,2005,2021-11-05
2917,Hyundai Sonata,2010,2022-07-11
2918,Kia Optima,2009,2023-03-05
2919,Chevrolet Malibu,2017,2021-07-20
2920,Ford Fusion,2021,2021-04-03
2921,Ford Fusion,2007,2021-06-27
2922,Chevrolet Malibu,2019,2022-04-01
2923,Toyota Camry,2016,2021-09-04
2924,Nissan Altima,2022,2022-04-07
2925,Ford Fusion,2021,2022-05-27
2926,Honda Accord,2006,2022-06-24
2927,Hyundai Sonata,2018,2022-10-07
2928,Ford Fusion,2015,2020-11-24
2929,Honda Accord,2007,2021-08-24
2930,Hyundai Sonata,2009,2022-11-08
2931,Honda Accord,2021,2021-02-26
2932,Hyundai Sonata,2014,2022-11-29
2933,Honda Accord,2011,2021-10-28
2934,Nissan Altima,2010,2022-11-17
2935,Chevrolet Malibu,2020,2022-05-25
2936,Honda Accord,2010,2021-08-30
2937,Chevrolet Malibu,2007,2020-10-28
2938,Chevrolet Malibu,2015,2020-11-04
2939,Kia Optima,2022,2021-01-29
2940,Honda Accord,2008,2022-09-15
2941,Chevrolet Malibu,2009,2023-01-20
2942,Kia Optima,2013,2021-01-20
2943,Chevrolet Malibu,2008,2021-01-05
2944,Honda Accord,2016,2022-08-07
2945,Chevrolet Malibu,2009,2023-03-28
2946,Toyota Camry,2007,2021-09-09
2947,Hyundai Sonata,2009,2023-02-05
2948,Nissan Altima,2021,2023-03-09
2949,Nissan Altima,2021,2020-12-23
2950,Nissan Altima,2014,2022-01-24
2951,Toyota Camry,2012,2023-01-04
2952,Nissan Altima,2019,2021-09-03
2953,Kia Optima,2008,2022-05-18
2954,Nissan Altima,2016,2021-12-18
2955,Honda Accord,2017,2021-01-26
2956,Kia Optima,2017,2022-09-13
2957,Toyota Camry,2008,2021-09-10
2958,Nissan Altima,2017,2021-03-31
2959,Nissan Altima,2016,2022-03-30
2960,Nissan Altima,2020,2020-11-23
2961,Kia Optima,2008,2022-03-07
2962,Ford Fusion,2016,2022-02-26
2963,Kia Optima,2019,2021-02-09
2964,Toyota Camry,2010,2021-09-20
2965,Chevrolet Malibu,2018,2021-02-23
2966,Hyundai Sonata,2006,2021-05-04
2967,Honda Accord,2017,2021-07-13
2968,Honda Accord,2015,2022-09-09
2969,Chevrolet Malibu,2008,2022-04-21
2970,Hyundai Sonata,2006,2021-02-26
2971,Hyundai Sonata,2018,2021-10-08
2972,Toyota Camry,2009,2022-08-06
2973,Hyundai Sonata,2013,2022-06-24
2974,Kia Optima,2006,2021-05-17
2975,Toyota Camry,2022,2022-11-05
2976,Nissan Altima,2014,2023-01-04
2977,Nissan Altima,2021,2021-05-27
2978,Kia Optima,2007,2022-07-29
2979,Honda Accord,2008,2021-05-26
2980,Nissan Altima,2015,2021-12-21
2981,Chevrolet Malibu,2015,2020-10-29
2982,Toyota Camry,2019,2021-12-29
2983,Chevrolet Malibu,2021,2021-02-24
2984,Chevrolet Malibu,2019,2021-03-11
2985,Chevrolet Malibu,2007,2022-10-06
2986,Hyundai Sonata,2010,2020-10-31
2987,Chevrolet Malibu,2021,2021-06-13
2988,Chevrolet Malibu,2014,2023-01-08
2989,Kia Optima,2020,2023-04-09
2990,Ford Fusion,2015,2022-08-14
2991,Nissan Altima,2005,2023-03-31
2992,Hyundai Sonata,2013,2022-05-28
2993,Honda Accord,2019,2020-10-31
2994,Chevrolet Malibu,2016,2022-02-08
2995,Chevrolet Malibu,2007,2023-03-24
2996,Hyundai Sonata,2008,2022-01-25
2997,Ford Fusion,2020,2022-09-30
2998,Ford Fusion,2022,2021-03-06
2999,Nissan Altima,2018,2023-01-23
3000,Hyundai Sonata,2006,2021-05-22
