driver_id,car_id,age,started_driving_year,second_language,rating,net_worth_of_tips,driver_class
2275,2599,64,2013,no,4.56,590.83,A class
2276,2067,35,2020,no,4.03,389.47,B class
2277,2691,41,2015,no,4.31,533.24,B class
2278,302,32,2011,Mandarin,3.95,387.57,B class
2279,2199,47,1999,no,4.97,1118.28,A class
2280,2135,67,2012,no,4.12,650.18,B class
2281,2077,49,2005,no,3.92,258.18,B class
2282,915,30,2013,Mandarin,4.93,748.31,A class
2283,2695,64,2012,no,4.46,515.03,A class
2284,1122,58,2010,no,4.29,600.2,B class
2285,2703,41,2002,no,4.25,350.34,B class
2286,2149,27,2022,French,3.97,534.24,B class
2287,1986,39,2011,no,4.86,907.22,A class
2288,969,58,2022,Portuguese,4.51,625.44,A class
2289,1944,48,2002,no,4.56,983.17,A class
2290,53,29,2014,no,4.47,589.43,A class
2291,2641,28,2022,no,4.54,588.97,A class
2292,1194,66,2008,no,4.43,376.44,B class
2293,1990,42,2013,no,4.53,777.86,B class
2294,208,53,2022,no,4.77,1087.62,A class
2295,589,37,2006,Arabic,5.0,855.58,A class
2296,173,25,2018,no,4.04,266.25,B class
2297,2787,40,2023,no,4.14,562.56,B class
2298,1905,53,2008,no,4.66,821.76,A class
2299,2858,36,2014,no,5.0,1069.7,A class
2300,2914,49,2007,no,4.9,1083.52,A class
2301,125,41,2019,no,4.12,500.24,B class
2302,1424,36,2007,no,5.0,870.79,A class
2303,1161,32,2013,no,4.32,702.02,A class
2304,2107,33,2013,Portuguese,4.89,794.84,A class
2305,2940,33,2010,Spanish,4.67,842.8,A class
2306,2289,54,2010,Portuguese,3.89,232.32,B class
2307,768,36,2023,no,4.8,672.45,A class
2308,1300,55,2009,Arabic,4.7,877.92,A class
2309,2722,35,2008,no,4.26,807.8,A class
2310,707,36,2016,no,4.32,584.9,B class
2311,1674,64,2019,French,3.88,328.33,B class
2312,1190,62,2022,no,4.65,754.3,A class
2313,571,39,2004,no,4.87,515.83,A class
2314,736,33,2023,French,3.91,190.49,B class
2315,2572,54,2009,Spanish,4.3,615.47,B class
2316,2512,24,2019,no,4.64,693.82,B class
2317,2845,42,2015,no,4.33,501.72,B class
2318,81,49,2018,no,4.47,529.9,B class
2319,351,52,2006,Russian,3.83,331.38,B class
2320,2942,26,2017,no,5.0,897.22,A class
2321,357,21,2023,no,4.43,696.98,B class
2322,488,34,2009,no,4.09,537.3,B class
2323,738,26,2023,Arabic,3.4,25.45,B class
2324,248,44,2014,Mandarin,4.82,912.82,A class
2325,729,64,2016,no,4.82,802.12,A class
2326,1091,34,2009,Portuguese,4.41,822.71,A class
2327,503,42,2001,no,4.71,1133.51,A class
2328,966,31,2012,Arabic,4.68,891.62,A class
2329,2867,23,2020,no,4.34,802.83,B class
2330,1223,54,2023,no,4.21,404.86,B class
2331,884,33,2022,no,4.31,438.31,B class
2332,2760,46,2004,Russian,4.77,594.71,A class
2333,2720,53,2013,Portuguese,4.96,1024.5,A class
2334,2181,60,2011,Spanish,4.48,767.26,A class
2335,2741,29,2014,no,5.0,677.58,A class
2336,2148,48,2015,no,4.26,757.49,A class
2337,1339,63,2006,no,4.77,868.46,A class
2338,1772,43,2005,no,5.0,1313.59,A class
2339,479,22,2021,no,4.83,833.29,A class
2340,2393,33,2010,Spanish,5.0,1180.87,A class
2341,2921,58,2019,Spanish,4.1,485.04,B class
2342,1969,58,2016,Arabic,5.0,1232.4,A class
2343,314,35,2008,no,4.45,665.81,A class
2344,1956,30,2013,no,4.28,661.68,B class
2345,1912,34,2022,no,3.78,264.67,B class
2346,1907,32,2011,no,4.65,726.5,A class
2347,525,55,2009,Spanish,4.17,521.15,B class
2348,1154,60,2008,French,4.76,971.79,A class
2349,2070,23,2020,no,3.82,348.27,B class
2350,1410,55,2022,no,5.0,867.05,A class
2351,347,56,2005,Arabic,4.57,954.27,A class
2352,865,49,2017,no,5.0,1313.36,A class
2353,533,61,2020,no,3.93,549.39,B class
2354,1027,22,2021,Mandarin,4.87,1072.82,A class
2355,879,53,2023,Spanish,3.65,0.0,B class
2356,481,26,2017,no,4.32,609.08,A class
2357,2971,63,2009,French,4.46,516.29,B class
2358,813,44,2011,Portuguese,4.14,619.03,B class
2359,2962,25,2023,no,4.27,688.96,B class
2360,1972,56,2004,no,4.28,394.5,B class
2361,2968,56,2023,Mandarin,3.85,624.93,B class
2362,1888,42,2017,Spanish,4.34,529.39,B class
2363,765,35,2014,no,4.41,592.9,A class
2364,221,21,2022,no,4.55,964.04,A class
2365,937,63,2013,Mandarin,4.4,874.89,A class
2366,2939,29,2014,no,4.9,994.03,A class
2367,1821,60,2000,no,4.11,334.27,B class
2368,1631,48,2004,no,4.38,690.39,B class
2369,1870,53,2023,no,4.49,632.39,A class
2370,1653,53,2004,Portuguese,4.64,738.23,A class
2371,2002,61,2018,Spanish,4.05,465.16,B class
2372,1703,22,2021,no,4.39,720.3,A class
2373,710,67,1999,Arabic,4.43,800.85,B class
2374,713,23,2021,no,4.13,372.8,B class
2375,2309,67,2021,no,4.5,693.87,A class
2376,2468,33,2010,no,4.7,581.53,A class
2377,1307,60,2020,Mandarin,4.05,662.27,B class
2378,965,24,2019,Mandarin,4.1,456.95,B class
2379,2281,42,2010,French,4.13,620.49,B class
2380,2194,46,2009,no,4.35,733.56,B class
2381,2256,65,2002,no,4.62,927.09,A class
2382,553,26,2018,no,4.53,690.36,A class
2383,1294,22,2021,Russian,4.75,800.25,A class
2384,1133,51,1999,no,4.41,937.42,A class
2385,2651,23,2023,Spanish,4.12,474.97,B class
2386,2546,57,2019,Mandarin,3.7,246.49,B class
2387,1349,22,2021,no,3.93,414.83,B class
2388,1045,66,2015,no,3.95,315.26,B class
2389,123,46,2020,no,4.13,446.01,B class
2390,2137,65,2019,Spanish,5.0,953.18,A class
2391,149,26,2017,Russian,4.79,902.7,A class
2392,32,33,2012,no,4.87,1273.41,A class
2393,328,42,2015,Russian,4.21,472.51,B class
2394,2781,22,2021,no,4.85,909.52,A class
2395,1484,25,2018,no,4.74,849.0,A class
2396,2888,36,2011,Arabic,4.45,612.41,B class
2397,2836,55,2012,Arabic,4.77,1045.69,A class
2398,2987,54,2000,no,4.88,1057.83,A class
2399,935,25,2023,Spanish,4.09,549.77,B class
2400,744,23,2020,Arabic,4.03,502.06,B class
2401,2534,51,2005,Mandarin,4.22,421.96,B class
2402,2774,37,2011,Spanish,3.63,93.34,B class
2403,2569,58,2002,no,4.47,845.21,A class
2404,2010,35,2008,no,4.11,491.58,B class
2405,2589,38,2015,Spanish,4.15,334.24,B class
2406,2708,31,2012,no,4.63,663.7,A class
2407,2649,33,2017,no,3.88,398.25,B class
2408,410,54,2018,no,4.76,800.59,A class
2409,1984,43,2000,no,4.61,782.93,A class
2410,2511,51,2023,no,4.0,474.95,B class
2411,1711,24,2019,no,4.24,877.18,B class
2412,433,46,2008,no,3.95,583.51,B class
2413,2844,42,2013,no,4.36,1007.31,A class
2414,2314,63,2002,Arabic,4.56,602.57,A class
2415,2577,40,2017,Spanish,4.67,712.07,A class
2416,807,25,2018,no,4.65,666.04,A class
2417,2293,53,2020,no,4.19,543.73,B class
2418,2705,28,2018,no,3.84,425.98,B class
2419,2154,63,2019,Spanish,4.95,909.18,A class
2420,1417,39,2005,Spanish,4.62,798.62,A class
2421,2800,57,2018,Spanish,4.07,468.9,B class
2422,585,51,2007,Mandarin,4.83,903.07,A class
2423,1266,42,2015,no,4.83,1015.96,A class
2424,2035,48,2009,no,4.74,959.83,A class
2425,1759,29,2014,no,4.28,550.77,B class
2426,1004,24,2019,no,3.76,304.89,B class
2427,510,57,2023,no,3.71,342.5,B class
2428,826,66,2004,Mandarin,4.31,775.74,A class
2429,348,61,2000,no,5.0,1149.13,A class
2430,2770,35,2008,Spanish,4.29,574.57,B class
2431,2848,37,2019,no,4.36,489.32,B class
2432,1469,37,2007,no,4.21,559.4,B class
2433,2847,54,2008,Mandarin,4.28,521.38,B class
2434,1546,50,2007,no,4.68,607.97,A class
2435,441,58,2013,no,4.1,449.66,B class
2436,2447,65,2010,no,4.84,838.81,A class
2437,1449,39,2007,Mandarin,4.24,804.41,A class
2438,83,52,2012,no,5.0,1211.85,A class
2439,1955,44,2004,Portuguese,3.98,598.57,B class
2440,1285,65,2006,Russian,5.0,1171.41,A class
2441,2024,37,2016,French,4.84,1086.45,A class
2442,750,29,2014,no,4.49,511.67,B class
2443,2829,38,2005,Spanish,4.17,713.95,B class
2444,2544,50,2011,no,3.93,565.06,B class
2445,2866,65,2006,Arabic,4.25,358.88,B class
2446,86,59,2020,no,4.41,823.87,B class
2447,726,21,2022,no,3.93,883.07,B class
2448,240,44,2006,no,3.66,473.36,B class
2449,206,28,2015,French,5.0,1287.08,A class
2450,1329,38,2007,Arabic,4.63,752.16,A class
2451,1078,65,2007,no,4.77,681.22,A class
2452,1533,67,2015,no,4.1,501.81,B class
2453,2917,28,2015,Mandarin,4.32,742.79,B class
2454,478,27,2016,French,4.18,483.68,B class
2455,2109,53,2022,Mandarin,4.46,511.67,B class
2456,194,40,2017,no,4.59,588.71,B class
2457,260,41,2008,Spanish,4.98,987.82,A class
2458,1028,62,1999,Arabic,4.68,737.48,A class
2459,1497,64,2011,no,4.55,807.09,A class
2460,41,63,2002,no,4.52,723.64,A class
2461,473,57,2004,no,4.79,654.85,A class
2462,835,67,2009,no,4.3,346.54,B class
2463,1047,54,2003,French,4.64,862.5,A class
2464,2984,62,2013,no,4.46,768.28,A class
2465,1523,46,2012,no,4.32,696.16,B class
2466,157,23,2020,no,3.99,637.78,B class
2467,237,59,2008,Arabic,4.51,781.12,A class
2468,824,64,2010,French,4.58,650.33,A class
2469,2134,35,2013,no,4.66,552.73,B class
2470,1901,41,2002,Mandarin,4.18,693.66,B class
2471,1005,47,2022,no,4.69,749.47,A class
2472,1048,51,2022,French,4.8,930.63,A class
2473,1416,52,2012,Mandarin,5.0,1143.81,A class
2474,2593,39,2023,no,3.94,621.26,B class
2475,1106,61,2015,Russian,4.51,776.55,A class
2476,1900,59,2009,no,3.79,400.49,B class
2477,1547,65,2013,Spanish,4.76,1125.55,A class
2478,1242,48,2018,no,3.76,319.0,B class
2479,495,24,2019,Mandarin,4.24,502.76,B class
2480,2346,60,2008,no,4.51,660.43,A class
2481,246,24,2019,no,3.84,596.96,B class
2482,2155,30,2013,no,4.11,634.65,B class
2483,546,34,2010,Russian,4.39,552.81,B class
2484,837,29,2020,no,4.64,850.66,A class
2485,360,55,2017,Spanish,4.14,501.02,B class
2486,10,41,2012,no,4.62,707.58,B class
2487,1790,31,2017,French,4.12,686.74,B class
2488,1249,21,2022,no,4.53,849.24,A class
2489,2246,31,2014,Spanish,4.98,862.26,A class
2490,127,53,2003,Portuguese,3.63,461.23,B class
2491,1276,58,2017,no,4.72,1002.95,A class
2492,1364,34,2011,no,4.4,478.33,B class
2493,2745,24,2019,Arabic,4.66,711.17,A class
2494,344,47,2018,no,4.12,214.2,B class
2495,2234,57,2004,no,4.73,877.08,A class
2496,409,24,2019,no,5.0,1334.47,A class
2497,1486,58,2007,French,4.77,735.7,A class
2498,2532,29,2014,Portuguese,4.11,607.25,B class
2499,756,33,2010,Spanish,4.24,641.3,B class
2500,2268,50,2004,Spanish,4.1,389.15,B class
2501,2620,23,2020,no,4.76,966.43,A class
2502,980,35,2010,no,4.58,660.53,A class
2503,1675,27,2016,no,4.07,387.21,B class
2504,2130,31,2017,no,4.27,307.46,B class
2505,1463,57,2010,no,4.51,759.85,A class
2506,677,31,2012,Spanish,4.7,939.35,A class
2507,658,23,2020,no,4.03,314.83,B class
2508,1891,31,2012,no,4.68,922.0,A class
2509,2860,25,2018,no,4.46,586.35,B class
2510,55,50,2019,no,4.03,559.01,B class
2511,1042,66,2019,no,4.24,470.59,B class
2512,294,28,2015,no,4.73,1113.69,A class
2513,265,55,2019,no,3.52,236.37,B class
2514,2650,38,2005,no,4.01,655.49,B class
2515,1909,24,2019,Mandarin,4.99,993.45,A class
2516,892,53,2006,Arabic,4.43,922.96,A class
2517,1149,30,2014,Mandarin,4.28,694.85,B class
2518,2598,45,2016,Spanish,4.67,926.55,A class
2519,2877,44,2011,Arabic,4.8,1083.46,A class
2520,1051,49,2006,no,4.59,980.01,A class
2521,1830,27,2016,Spanish,4.46,409.83,B class
2522,1638,32,2016,no,4.3,472.98,B class
2523,1518,55,2020,no,4.49,502.94,A class
2524,862,64,2010,no,4.17,524.51,B class
2525,1929,21,2022,no,4.68,717.69,A class
2526,2542,40,2010,French,5.0,879.26,A class
2527,403,62,2017,no,4.42,456.0,B class
2528,918,34,2017,Spanish,4.67,542.35,A class
2529,867,42,2014,Arabic,4.84,985.94,A class
2530,2401,63,2015,no,5.0,952.88,A class
2531,789,66,2018,no,4.77,772.7,A class
2532,1788,51,2000,no,3.81,364.96,B class
2533,1926,53,2015,no,4.14,585.43,B class
2534,2497,49,2017,Russian,4.65,558.38,A class
2535,2567,34,2009,Mandarin,4.29,531.03,B class
2536,1621,62,2003,Mandarin,5.0,1148.25,A class
2537,2513,22,2021,no,4.96,928.84,A class
2538,1933,23,2020,Mandarin,3.94,433.76,B class
2539,2496,49,2021,Mandarin,4.15,751.99,B class
2540,823,60,2010,no,4.14,778.48,B class
2541,2680,59,2022,no,4.13,526.08,B class
2542,370,52,2020,no,4.12,411.58,B class
2543,9,38,2009,no,5.0,874.19,A class
2544,1026,37,2018,Arabic,3.86,493.85,B class
2545,270,41,2023,Spanish,3.74,50.92,B class
2546,2761,33,2019,no,3.82,346.68,B class
2547,609,40,2004,Portuguese,4.34,797.6,B class
2548,2257,25,2018,no,4.25,283.17,B class
2549,1370,36,2014,no,4.55,639.73,A class
2550,2624,65,1999,Portuguese,4.48,738.78,B class
2551,2517,54,2014,Arabic,3.86,363.31,B class
2552,2236,27,2016,Spanish,4.08,569.46,B class
2553,121,34,2015,no,3.87,483.06,B class
2554,1140,33,2023,Russian,3.9,659.44,B class
2555,453,34,2021,Mandarin,4.07,744.4,B class
2556,2977,53,2017,Spanish,4.94,864.16,A class
2557,967,63,2019,no,3.97,199.2,B class
2558,943,54,2020,no,4.5,457.08,B class
2559,907,43,2014,French,4.57,834.82,B class
2560,2949,28,2015,Arabic,5.0,694.05,A class
2561,1413,27,2018,Spanish,4.64,691.68,B class
2562,1066,59,2018,no,5.0,562.41,A class
2563,165,52,1999,Mandarin,4.25,375.73,B class
2564,1847,44,2018,no,4.37,728.57,B class
2565,742,48,2003,no,4.35,609.62,B class
2566,1001,60,2008,no,4.03,384.1,B class
2567,1773,59,2000,no,4.54,639.22,A class
2568,2793,25,2018,Mandarin,5.0,807.66,A class
2569,2771,39,2009,no,4.08,587.97,B class
2570,1380,23,2020,no,4.08,557.78,B class
2571,2193,39,2009,Arabic,4.09,254.09,B class
2572,2525,50,2007,Mandarin,3.91,421.19,B class
2573,2129,30,2013,no,4.04,562.55,B class
2574,1858,28,2021,no,4.14,490.12,B class
2575,1817,44,2020,Mandarin,4.19,577.49,B class
2576,322,45,2023,no,4.39,554.85,B class
2577,1687,54,2004,no,3.9,277.95,B class
2578,484,21,2022,no,4.27,475.4,B class
2579,21,32,2011,no,4.63,877.81,A class
2580,1263,57,2014,Mandarin,3.96,517.74,B class
2581,2490,53,2016,no,4.27,662.96,B class
2582,958,63,1999,no,4.46,741.81,A class
2583,2373,59,2005,no,4.27,623.05,B class
2584,2226,60,2010,no,4.68,816.79,A class
2585,2901,45,2001,no,4.15,325.39,B class
2586,8,66,2005,Arabic,4.65,891.54,A class
2587,1751,40,2008,no,4.36,861.04,A class
2588,285,63,2015,no,4.32,830.28,B class
2589,2998,39,2004,no,5.0,755.46,A class
2590,2644,41,2006,Mandarin,4.45,869.55,B class
2591,1957,53,2000,no,4.21,755.57,B class
2592,998,39,2004,Portuguese,4.81,1084.25,A class
2593,205,27,2016,Spanish,4.97,1055.28,A class
2594,1334,63,2015,no,4.03,547.1,B class
2595,2248,42,2001,Spanish,4.68,676.31,A class
2596,417,64,1999,no,5.0,966.99,A class
2597,2846,39,2020,Portuguese,4.2,458.6,B class
2598,2174,66,2008,Portuguese,4.83,653.83,A class
2599,2392,49,2008,no,4.83,1150.57,A class
2600,1880,57,2005,Spanish,4.17,635.66,B class
2601,2183,56,1999,no,4.69,875.08,A class
2602,2164,30,2017,no,4.41,634.55,B class
2603,2400,59,1999,French,4.2,424.36,B class
2604,2210,65,2007,Portuguese,3.92,484.03,B class
2605,1292,52,2021,no,4.11,480.61,B class
2606,24,65,2011,Mandarin,4.9,892.88,A class
2607,2768,60,2020,Mandarin,4.96,774.03,A class
2608,112,52,2000,no,4.7,974.32,A class
2609,2822,43,2004,Spanish,4.62,877.83,A class
2610,1605,61,2001,Spanish,4.7,916.17,A class
2611,2897,29,2014,Mandarin,4.59,838.07,A class
2612,1039,47,2014,Russian,4.6,761.61,A class
2613,797,59,2013,no,4.66,750.31,A class
2614,2150,65,2000,no,3.88,620.72,B class
2615,2594,33,2020,no,4.11,332.66,B class
2616,1003,25,2018,no,3.88,181.8,B class
2617,1366,36,2013,no,4.77,976.24,A class
2618,420,61,2009,Arabic,5.0,1013.78,A class
2619,2306,45,2007,no,3.5,99.13,B class
2620,575,23,2021,Spanish,4.88,1096.69,A class
2621,1716,26,2020,no,4.17,621.51,B class
2622,1317,36,2019,no,4.72,697.57,A class
2623,1525,37,2006,French,4.87,1088.82,A class
2624,2283,27,2022,Spanish,4.89,763.2,A class
2625,2425,44,2008,no,4.51,734.74,A class
2626,2119,43,2021,Portuguese,4.1,119.53,B class
2627,647,30,2013,no,4.42,675.23,B class
2628,1439,31,2012,no,4.72,709.11,A class
2629,920,52,2013,no,4.44,716.8,B class
2630,2022,65,2018,Spanish,4.2,808.61,A class
2631,857,67,2012,no,4.38,820.22,B class
2632,1995,47,2006,French,4.16,562.62,B class
2633,2523,22,2021,no,3.82,181.74,B class
2634,1337,63,2008,no,4.54,641.3,B class
2635,1623,65,2009,Arabic,4.51,740.1,A class
2636,1132,34,2009,no,4.05,43.02,B class
2637,2430,39,2018,no,3.87,334.74,B class
2638,1504,22,2021,no,3.46,85.47,B class
2639,1056,58,2000,no,4.44,802.69,B class
2640,85,57,2009,no,4.81,1040.7,A class
2641,2040,21,2022,no,3.94,303.93,B class
2642,1462,54,2008,Spanish,4.74,943.2,A class
2643,1970,40,2012,no,5.0,1054.61,A class
2644,107,46,2009,no,4.91,944.39,A class
2645,701,31,2012,Spanish,4.54,783.09,A class
2646,1844,59,2019,no,4.74,835.1,A class
2647,2342,40,2012,Spanish,4.23,339.55,B class
2648,629,60,2005,Mandarin,3.96,401.05,B class
2649,821,27,2021,no,4.27,660.09,B class
2650,2798,48,2022,no,4.37,693.17,A class
2651,2326,35,2019,no,4.95,970.49,A class
2652,881,66,2009,no,4.35,605.52,B class
2653,1206,47,2018,no,4.14,736.9,B class
2654,2402,54,2013,Mandarin,4.22,939.63,A class
2655,1868,25,2020,Spanish,4.21,723.19,B class
2656,659,52,2017,no,4.37,832.57,B class
2657,2087,25,2023,Portuguese,4.05,364.34,B class
2658,945,37,2006,no,4.65,582.65,A class
2659,1274,31,2012,Arabic,4.51,731.68,A class
2660,2031,21,2022,French,4.42,515.73,B class
2661,781,48,2010,no,4.79,1007.4,A class
2662,2560,32,2011,no,4.8,769.72,A class
2663,2983,45,2003,no,4.92,871.56,A class
2664,842,56,2001,Portuguese,3.97,597.48,B class
2665,1632,29,2014,no,4.42,693.33,A class
2666,1661,54,2014,Arabic,4.15,471.3,B class
2667,2994,34,2016,no,4.5,710.47,B class
2668,913,36,2016,no,3.8,576.03,B class
2669,883,48,2001,Spanish,4.99,1243.47,A class
2670,2674,50,2020,no,4.67,796.07,A class
2671,2017,51,2002,no,5.0,894.36,A class
2672,2947,30,2013,Portuguese,5.0,1114.52,A class
2673,2751,48,2002,no,4.54,549.75,A class
2674,1968,33,2010,Portuguese,4.33,840.04,B class
2675,2362,34,2009,Russian,5.0,1269.88,A class
2676,1008,65,2023,no,4.21,742.4,B class
2677,2065,25,2018,no,3.9,417.24,B class
2678,1528,40,2011,no,4.9,647.34,A class
2679,621,41,2002,Spanish,4.62,678.54,A class
2680,500,32,2021,Russian,4.95,1014.33,A class
2681,2142,57,2000,Arabic,4.82,757.18,A class
2682,1430,43,2009,Portuguese,4.6,683.17,A class
2683,2197,54,2021,no,5.0,1022.48,A class
2684,1536,39,2011,no,4.24,320.34,B class
2685,2044,63,2023,no,4.2,324.94,B class
2686,2091,55,2021,Arabic,3.99,557.26,B class
2687,1299,36,2010,no,3.74,264.67,B class
2688,1405,66,2003,no,4.89,894.22,A class
2689,1120,61,2021,no,4.22,575.92,B class
2690,1574,48,2017,no,4.9,850.19,A class
2691,1332,21,2022,no,4.19,851.96,A class
2692,233,48,2010,no,4.88,837.52,A class
2693,805,53,2023,Arabic,4.47,691.68,B class
2694,731,38,2008,French,4.33,339.03,B class
2695,2979,27,2016,no,4.49,721.05,B class
2696,1073,47,1999,French,4.89,945.87,A class
2697,793,58,2016,no,4.36,532.03,B class
2698,1795,36,2011,French,4.34,696.79,B class
2699,1158,42,2021,no,4.0,456.11,B class
2700,56,21,2022,Spanish,4.54,443.74,A class
2701,2280,54,2003,no,4.41,695.96,B class
2702,1767,61,2015,no,4.49,708.31,B class
2703,1159,57,2012,Spanish,4.5,566.3,B class
2704,1390,41,2002,Mandarin,4.26,573.59,B class
2705,2576,23,2020,Mandarin,4.61,526.57,A class
2706,852,44,2018,no,4.83,714.49,A class
2707,60,65,2017,no,5.0,1050.66,A class
2708,2609,24,2019,Mandarin,4.88,921.79,A class
2709,2385,31,2018,no,4.77,1015.94,A class
2710,570,60,2021,no,4.03,305.92,B class
2711,1794,47,2019,no,3.69,302.86,B class
2712,2341,29,2014,no,4.6,625.74,B class
2713,2683,22,2021,no,4.87,689.79,A class
2714,2769,40,2003,no,4.74,695.51,A class
2715,213,48,2017,Spanish,5.0,1014.08,A class
2716,2263,60,2012,Spanish,3.83,201.13,B class
2717,2307,62,2011,French,4.91,1054.67,A class
2718,776,42,2010,Spanish,4.63,705.21,A class
2719,1229,40,2023,no,3.87,280.85,B class
2720,475,64,2009,Portuguese,4.63,719.53,A class
2721,1290,57,2023,Mandarin,4.43,551.9,B class
2722,1040,30,2017,no,4.82,727.52,A class
2723,1930,53,2016,no,4.65,897.49,A class
2724,2264,54,2007,Spanish,4.8,637.8,A class
2725,1748,31,2012,Spanish,4.03,254.67,B class
2726,2585,66,2006,Spanish,4.46,669.89,A class
2727,2673,34,2013,French,3.92,458.14,B class
2728,2266,46,2010,Portuguese,4.98,764.02,A class
2729,1074,44,2011,Portuguese,5.0,1036.62,A class
2730,930,53,2020,Spanish,4.06,409.13,B class
2731,1496,63,2000,Russian,4.6,607.11,B class
2732,2090,39,2004,Portuguese,4.2,596.44,B class
2733,1057,39,2017,no,4.05,378.35,B class
2734,782,56,2021,Spanish,4.78,658.24,A class
2735,1690,65,2019,no,4.21,701.05,B class
2736,709,63,2008,no,4.82,1023.13,A class
2737,1107,56,2023,no,4.56,935.53,A class
2738,2965,54,2021,no,4.76,987.63,A class
2739,1046,57,2007,no,3.91,240.49,B class
2740,1216,64,2020,no,4.83,810.86,A class
2741,2562,21,2022,no,4.73,891.8,A class
2742,2581,48,2023,Spanish,4.76,1264.47,A class
2743,170,22,2021,Arabic,4.27,573.91,B class
2744,117,48,2014,Russian,3.84,616.38,B class
2745,858,39,2016,no,3.86,475.07,B class
2746,2859,35,2008,no,4.19,499.34,B class
2747,1849,62,2019,Arabic,4.45,659.15,B class
2748,398,54,2010,no,4.57,728.32,A class
2749,281,47,2011,Russian,5.0,675.5,A class
2750,2883,62,2007,Mandarin,4.22,785.6,B class
2751,161,25,2018,no,4.45,550.51,B class
2752,250,51,2007,no,4.41,458.63,A class
2753,2613,28,2018,no,4.08,545.79,B class
2754,1535,31,2020,no,4.58,831.92,A class
2755,2116,29,2014,no,4.91,831.37,A class
2756,2082,46,2022,French,4.3,804.69,B class
2757,1188,50,2012,Spanish,4.63,674.15,A class
2758,1834,56,2008,no,4.79,729.4,A class
2759,1095,41,2003,no,4.58,826.95,A class
2760,871,65,2007,no,3.94,619.73,B class
2761,1421,38,2005,no,4.71,663.68,A class
2762,848,28,2015,Spanish,4.64,757.37,A class
2763,1889,22,2021,Spanish,4.17,662.44,B class
2764,150,26,2017,French,4.46,831.03,A class
2765,1438,41,2007,no,4.73,866.41,A class
2766,2702,40,2003,no,4.77,1097.55,A class
2767,1692,61,2015,French,4.06,125.98,B class
2768,196,26,2022,Mandarin,4.6,1124.71,A class
2769,2061,33,2023,Mandarin,4.41,677.75,B class
2770,2927,67,2008,no,4.31,747.8,B class
2771,1252,22,2021,Arabic,4.3,387.16,B class
2772,679,40,2020,no,3.81,189.04,B class
2773,2292,30,2023,no,3.66,431.36,B class
2774,366,46,2007,French,4.57,776.45,A class
2775,1129,66,2014,no,5.0,1057.89,A class
2776,499,31,2013,French,4.11,406.42,B class
2777,1446,38,2017,no,3.98,523.25,B class
2778,1038,42,2006,no,4.54,1006.96,A class
2779,1327,58,2005,no,4.37,735.57,A class
2780,656,67,2022,French,4.41,696.66,A class
2781,587,25,2021,French,4.14,708.62,B class
2782,1802,43,2010,no,4.33,644.77,B class
2783,310,56,2008,no,4.16,431.51,B class
2784,1009,21,2022,no,3.52,252.78,B class
2785,2869,58,2020,no,3.94,69.78,B class
2786,1109,32,2011,Mandarin,4.73,1044.95,A class
2787,1124,45,2012,no,4.87,858.72,A class
2788,859,66,2021,no,4.67,1007.22,A class
2789,2032,50,2008,no,4.74,857.21,A class
2790,493,67,2022,Spanish,3.47,138.81,B class
2791,451,49,2018,Spanish,4.12,580.43,B class
2792,1549,30,2013,Spanish,4.85,980.05,A class
2793,1355,53,2018,Spanish,5.0,1108.75,A class
2794,631,49,2022,Russian,4.92,1201.62,A class
2795,925,35,2008,no,3.98,486.08,B class
2796,2237,24,2019,Arabic,3.98,0.0,B class
2797,558,51,2011,Spanish,4.2,653.38,A class
2798,2704,48,2003,no,4.46,677.17,A class
2799,1031,57,1999,French,5.0,1090.52,A class
2800,1016,26,2017,Spanish,4.44,611.54,A class
2801,2025,46,2015,Spanish,4.52,794.16,A class
2802,383,59,2002,no,4.65,589.01,A class
2803,850,62,2023,no,4.32,742.06,A class
2804,1510,65,2015,Arabic,4.53,900.23,A class
2805,2679,30,2019,no,4.08,504.98,B class
2806,1465,29,2014,no,3.79,485.18,B class
2807,1184,48,2001,no,4.94,1160.63,A class
2808,700,42,2004,no,4.13,370.8,B class
2809,2919,32,2011,French,4.83,1030.92,A class
2810,1769,25,2020,Spanish,3.66,290.82,B class
2811,1077,27,2016,Portuguese,4.13,622.64,B class
2812,1975,36,2007,no,5.0,1026.17,A class
2813,2502,55,2012,no,4.33,467.19,B class
2814,953,24,2021,no,3.79,301.55,B class
2815,418,25,2021,no,4.32,579.17,A class
2816,2214,33,2010,Mandarin,4.51,800.86,A class
2817,1352,62,2016,no,4.34,685.87,B class
2818,2985,67,2008,no,4.11,528.81,B class
2819,13,41,2002,Arabic,4.71,676.47,A class
2820,2407,23,2020,Spanish,4.22,596.41,B class
2821,399,21,2022,no,5.0,1126.21,A class
2822,1131,61,2011,Mandarin,4.35,830.57,B class
2823,563,41,2018,no,4.26,763.53,B class
2824,2353,24,2019,Arabic,4.17,660.33,B class
2825,501,60,2003,Spanish,5.0,1183.85,A class
2826,957,45,2015,no,3.83,511.27,B class
2827,2699,37,2006,no,4.61,820.16,A class
2828,375,42,2005,no,4.34,608.65,B class
2829,1648,31,2012,Mandarin,3.89,311.41,B class
2830,887,64,2010,no,4.19,421.18,B class
2831,2551,58,2019,Mandarin,4.63,728.37,A class
2832,1464,30,2013,no,4.0,531.4,B class
